update,step,policy_loss,value_loss,entropy,approx_kl,clip_fraction
1,512,-0.008627,54.182504,0.692506,0.000639,0.0000
2,1024,-0.004034,37.805586,0.689551,0.000388,0.0000
3,1536,-0.001653,55.774624,0.686686,0.000130,0.0000
4,2048,-0.002085,55.495460,0.683184,0.000109,0.0000
5,2560,-0.000997,73.438269,0.681800,0.000039,0.0000
6,3072,-0.000590,66.925816,0.680893,0.000010,0.0000
7,3584,-0.000816,58.957004,0.679969,0.000020,0.0000
8,4096,-0.001850,53.688796,0.674645,0.000048,0.0000
9,4608,-0.000623,47.146837,0.676906,0.000016,0.0000
10,5120,-0.004032,42.371626,0.671676,0.000709,0.0000
11,5632,-0.000275,48.627360,0.672179,0.000860,0.0000
12,6144,0.000213,44.314534,0.673827,0.000167,0.0000
13,6656,0.000803,41.494759,0.673601,0.000352,0.0000
14,7168,0.000738,31.630059,0.674780,0.000020,0.0000
15,7680,0.000011,39.379928,0.678765,0.000293,0.0000
16,8192,0.000967,53.436162,0.681225,0.000556,0.0000
17,8704,0.000044,30.805092,0.680902,0.000635,0.0000
18,9216,-0.003023,23.756668,0.675767,0.004891,0.0432
19,9728,-0.007450,23.437444,0.678457,0.008774,0.1199
20,10240,-0.000357,25.046854,0.677318,0.000433,0.0002
21,10752,-0.000634,40.136276,0.680968,0.001598,0.0000
22,11264,-0.003146,36.083969,0.682220,0.005832,0.0354
23,11776,-0.009190,27.696028,0.681260,0.009414,0.1219
24,12288,-0.005032,27.391511,0.670104,0.006758,0.0359
25,12800,-0.012493,29.540471,0.656512,0.005862,0.0453
26,13312,0.001819,44.225767,0.673274,0.000475,0.0000
27,13824,-0.003975,36.106887,0.670867,0.007803,0.0689
28,14336,-0.006426,27.173602,0.664809,0.005380,0.0410
29,14848,-0.003188,48.810154,0.668284,0.000816,0.0000
30,15360,-0.003950,31.083778,0.660592,0.004365,0.0242
31,15872,-0.002532,41.669532,0.670517,0.001658,0.0031
32,16384,0.002010,38.110896,0.664041,0.000889,0.0000
33,16896,0.000891,44.790878,0.656261,0.000514,0.0000
34,17408,0.000756,43.311652,0.661589,0.000156,0.0002
35,17920,-0.006832,37.233134,0.662520,0.004318,0.0258
36,18432,-0.004667,42.905570,0.653556,0.001524,0.0047
37,18944,-0.000305,42.687137,0.662014,0.000907,0.0000
38,19456,-0.010384,40.787796,0.647478,0.011454,0.1746
39,19968,-0.009622,39.047064,0.640489,0.009830,0.1330
40,20480,-0.003531,45.163100,0.649851,0.007363,0.0676
41,20992,-0.001216,37.317084,0.634256,0.001503,0.0020
42,21504,-0.003298,39.836635,0.629859,0.000343,0.0014
43,22016,-0.010353,49.533671,0.636406,0.008058,0.1182
44,22528,-0.007353,46.303138,0.645050,0.005469,0.0295
45,23040,-0.005667,43.905593,0.635632,0.003707,0.0338
46,23552,-0.003956,39.742971,0.626423,0.001672,0.0059
47,24064,-0.001346,41.353779,0.621944,0.002498,0.0080
48,24576,-0.004549,46.530534,0.625169,0.000733,0.0045
49,25088,-0.012169,51.472378,0.632222,0.007944,0.0922
50,25600,-0.004176,47.161728,0.634235,0.002517,0.0027
51,26112,-0.002624,50.401907,0.628376,0.002922,0.0063
52,26624,-0.002679,57.936805,0.638782,0.001039,0.0035
53,27136,-0.004607,47.812956,0.627822,0.005113,0.0350
54,27648,-0.003532,47.984492,0.636196,0.002217,0.0080
55,28160,-0.001467,56.242092,0.639430,0.003159,0.0160
56,28672,-0.006877,62.225167,0.626078,0.003172,0.0187
57,29184,-0.005197,53.936246,0.622370,0.001344,0.0039
58,29696,-0.005206,52.727932,0.632883,0.001683,0.0047
