episode,step,return
1,19,19.0
2,36,17.0
3,60,24.0
4,77,17.0
5,97,20.0
6,113,16.0
7,139,26.0
8,181,42.0
9,249,68.0
10,297,48.0
11,310,13.0
12,333,23.0
13,362,29.0
14,384,22.0
15,404,20.0
16,426,22.0
17,449,23.0
18,506,57.0
19,520,14.0
20,538,18.0
21,557,19.0
22,569,12.0
23,597,28.0
24,619,22.0
25,649,30.0
26,686,37.0
27,701,15.0
28,714,13.0
29,736,22.0
30,749,13.0
31,772,23.0
32,799,27.0
33,822,23.0
34,865,43.0
35,878,13.0
36,895,17.0
37,910,15.0
38,921,11.0
39,949,28.0
40,965,16.0
41,977,12.0
42,1000,23.0
43,1020,20.0
44,1048,28.0
45,1078,30.0
46,1090,12.0
47,1102,12.0
48,1149,47.0
49,1204,55.0
50,1222,18.0
51,1255,33.0
52,1283,28.0
53,1363,80.0
54,1383,20.0
55,1398,15.0
56,1418,20.0
57,1453,35.0
58,1475,22.0
59,1488,13.0
60,1517,29.0
61,1536,19.0
62,1551,15.0
63,1603,52.0
64,1659,56.0
65,1708,49.0
66,1722,14.0
67,1765,43.0
68,1791,26.0
69,1822,31.0
70,1835,13.0
71,1854,19.0
72,1903,49.0
73,1930,27.0
74,1960,30.0
75,1971,11.0
76,2010,39.0
77,2027,17.0
78,2039,12.0
79,2061,22.0
80,2214,153.0
81,2237,23.0
82,2248,11.0
83,2263,15.0
84,2309,46.0
85,2338,29.0
86,2353,15.0
87,2376,23.0
88,2444,68.0
89,2504,60.0
90,2536,32.0
91,2545,9.0
92,2561,16.0
93,2576,15.0
94,2611,35.0
95,2649,38.0
96,2669,20.0
97,2693,24.0
98,2776,83.0
99,2817,41.0
100,2899,82.0
101,2912,13.0
102,2937,25.0
103,2967,30.0
104,2992,25.0
105,3068,76.0
106,3088,20.0
107,3123,35.0
108,3173,50.0
109,3211,38.0
110,3249,38.0
111,3269,20.0
112,3293,24.0
113,3343,50.0
114,3390,47.0
115,3430,40.0
116,3493,63.0
117,3506,13.0
118,3546,40.0
119,3592,46.0
120,3607,15.0
121,3644,37.0
122,3683,39.0
123,3799,116.0
124,3808,9.0
125,3841,33.0
126,3865,24.0
127,3886,21.0
128,3932,46.0
129,3950,18.0
130,3971,21.0
131,3999,28.0
132,4011,12.0
133,4053,42.0
134,4077,24.0
135,4088,11.0
136,4116,28.0
137,4140,24.0
138,4198,58.0
139,4229,31.0
140,4247,18.0
141,4272,25.0
142,4283,11.0
143,4348,65.0
144,4366,18.0
145,4407,41.0
146,4428,21.0
147,4481,53.0
148,4508,27.0
149,4530,22.0
150,4547,17.0
151,4587,40.0
152,4617,30.0
153,4658,41.0
154,4678,20.0
155,4693,15.0
156,4724,31.0
