update,step,policy_loss,value_loss,entropy,approx_kl,clip_fraction
1,512,-0.004578,54.002623,0.692677,0.000483,0.0000
2,1024,-0.002229,53.765497,0.690086,0.000300,0.0000
3,1536,-0.004506,53.841368,0.686928,0.000321,0.0000
4,2048,-0.004352,59.300285,0.682628,0.000266,0.0000
5,2560,-0.002715,53.717623,0.675387,0.000203,0.0000
6,3072,-0.002346,56.012340,0.671173,0.000157,0.0000
7,3584,-0.000576,63.633577,0.672285,0.000145,0.0000
8,4096,0.000014,65.555737,0.674534,0.000076,0.0000
9,4608,-0.000208,45.673124,0.671491,0.000049,0.0000
10,5120,-0.003122,66.813569,0.669437,0.000825,0.0000
11,5632,0.000488,55.035132,0.664307,0.000241,0.0000
12,6144,-0.003748,42.701945,0.668012,0.001204,0.0000
13,6656,0.001715,38.959393,0.668932,0.000291,0.0000
14,7168,0.000079,40.179195,0.667351,0.000667,0.0000
15,7680,0.000997,45.301117,0.673587,0.000061,0.0000
16,8192,-0.000040,46.139292,0.673837,0.000687,0.0000
17,8704,0.000680,33.991446,0.676723,0.000830,0.0000
18,9216,-0.000583,23.788283,0.678976,0.002574,0.0055
19,9728,-0.000351,20.123020,0.675895,0.001627,0.0002
20,10240,-0.001568,37.390196,0.655967,0.005647,0.0115
21,10752,-0.009587,26.260146,0.670025,0.010029,0.1805
22,11264,-0.009766,29.251574,0.662673,0.012127,0.2189
23,11776,-0.007302,20.993118,0.650689,0.009596,0.1029
24,12288,-0.010448,33.536349,0.662571,0.010726,0.1492
25,12800,-0.008620,30.656313,0.666042,0.007221,0.0779
26,13312,-0.000963,31.711466,0.674956,0.003879,0.0135
27,13824,-0.008693,25.945145,0.649791,0.002715,0.0219
28,14336,-0.001874,36.348996,0.649697,0.000340,0.0006
29,14848,0.001804,36.570876,0.654404,0.000239,0.0004
30,15360,0.001544,39.320042,0.659118,0.000165,0.0004
31,15872,-0.009327,33.597340,0.639386,0.009643,0.1113
32,16384,-0.010534,36.031924,0.641202,0.009818,0.1154
33,16896,-0.001737,46.135222,0.658511,0.000639,0.0010
34,17408,0.001160,44.386794,0.660429,0.000254,0.0000
