update,step,policy_loss,value_loss,entropy,approx_kl,clip_fraction
1,2048,-0.012504,46.389048,0.688554,0.004503,0.0543
2,4096,-0.005823,51.269236,0.682271,0.001075,0.0017
3,6144,-0.001098,40.189472,0.677725,0.002559,0.0102
4,8192,-0.006518,24.760643,0.678085,0.009693,0.0877
5,10240,0.000504,27.898684,0.677977,0.005628,0.0237
6,12288,0.005065,25.996859,0.651043,0.014384,0.1123
7,14336,-0.012718,22.907660,0.637004,0.012766,0.1644
8,16384,0.000542,33.214600,0.654535,0.006248,0.0610
9,18432,0.002073,35.644013,0.655567,0.003042,0.0311
10,20480,0.001532,36.669694,0.616039,0.015073,0.2073
11,22528,-0.018099,33.585359,0.624360,0.011717,0.1911
12,24576,-0.012180,34.401235,0.614867,0.007806,0.0863
13,26624,0.001617,43.638685,0.645871,0.003757,0.0346
14,28672,0.000705,42.707451,0.598933,0.023696,0.1534
15,30720,0.012476,48.095420,0.644424,0.008197,0.1257
16,32768,-0.012417,53.101851,0.607806,0.015419,0.1608
17,34816,0.005929,49.991568,0.644195,0.006879,0.0709
18,36864,0.002342,51.877244,0.626077,0.008369,0.0583
19,38912,0.000483,53.582694,0.626043,0.006103,0.0427
20,40960,-0.002214,55.131311,0.627171,0.002535,0.0224
21,43008,0.009331,56.021924,0.632955,0.002332,0.0187
22,45056,-0.007513,65.925471,0.579088,0.016926,0.1260
23,47104,0.019301,49.088163,0.629853,0.007248,0.0569
24,49152,-0.006419,72.780653,0.570260,0.025559,0.1427
25,51200,0.017191,41.497546,0.630032,0.006712,0.0527
26,53248,0.004848,60.052943,0.615625,0.002482,0.0156
27,55296,-0.011096,70.048094,0.576667,0.010267,0.0695
28,57344,0.002839,41.497386,0.608232,0.018126,0.2296
29,59392,-0.004048,70.268809,0.579709,0.015014,0.1556
30,61440,0.005880,47.970181,0.582815,0.008702,0.1144
31,63488,0.000558,74.244180,0.571114,0.029555,0.1669
32,65536,0.015770,25.550075,0.608673,0.011390,0.1835
33,67584,-0.002334,98.539230,0.552102,0.032769,0.1957
34,69632,0.008606,25.668868,0.588159,0.007096,0.0750
35,71680,0.015524,38.102003,0.620598,0.010138,0.1233
36,73728,-0.000464,106.340909,0.548660,0.027522,0.1929
37,75776,0.009377,36.218856,0.601473,0.005542,0.0443
38,77824,-0.004607,75.141040,0.571597,0.012062,0.0753
39,79872,0.023143,29.858919,0.602120,0.013109,0.1367
40,81920,-0.002252,84.655261,0.575355,0.012882,0.0986
41,83968,0.008265,49.548172,0.619230,0.007483,0.0617
42,86016,-0.000209,66.773064,0.565583,0.017728,0.1273
43,88064,0.025375,35.264507,0.623471,0.013050,0.1417
44,90112,0.007197,135.379002,0.526118,0.056919,0.2668
45,92160,0.012833,27.037291,0.617527,0.014554,0.1840
46,94208,0.010032,111.288839,0.517863,0.090172,0.3129
47,96256,0.016861,14.904956,0.583777,0.019967,0.2243
48,98304,0.001295,75.726635,0.511853,0.040865,0.2651
49,100352,0.013483,15.384671,0.567080,0.023472,0.2281
50,102400,0.009820,109.626791,0.523307,0.067523,0.2241
51,104448,0.015251,12.475788,0.574814,0.023517,0.3017
52,106496,0.010714,19.444933,0.599151,0.013493,0.1490
53,108544,0.002644,113.782639,0.548626,0.047104,0.1943
54,110592,0.009125,9.285308,0.596504,0.007034,0.0588
55,112640,-0.003333,36.146427,0.580655,0.016749,0.1559
56,114688,0.005747,45.711525,0.579242,0.026072,0.2220
57,116736,0.009706,28.380616,0.574042,0.025370,0.2054
58,118784,0.011200,19.743542,0.601449,0.010134,0.1153
59,120832,0.002666,12.676090,0.586418,0.009188,0.1114
60,122880,0.004541,125.396082,0.530115,0.055087,0.2161
61,124928,0.010529,13.363843,0.582770,0.015638,0.1691
62,126976,-0.005584,31.830146,0.573255,0.009288,0.0919
63,129024,0.002899,12.849835,0.599905,0.005943,0.0522
64,131072,0.000305,32.264513,0.578496,0.008194,0.0898
65,133120,0.000893,31.354308,0.566300,0.005296,0.0626
66,135168,-0.000021,27.903211,0.591187,0.003879,0.0377
67,137216,0.001934,27.513045,0.582838,0.005601,0.0658
68,139264,-0.003761,24.128985,0.566487,0.009257,0.1072
69,141312,0.002273,11.614353,0.569002,0.005534,0.0454
70,143360,0.004464,20.657471,0.578315,0.008254,0.0863
71,145408,-0.005854,25.419881,0.567980,0.008484,0.0904
72,147456,0.000832,23.569744,0.548639,0.007633,0.0813
73,149504,0.004173,20.226950,0.587336,0.007957,0.0880
74,151552,0.002111,69.816191,0.531135,0.029538,0.2073
75,153600,0.013145,14.179031,0.579819,0.012063,0.1213
76,155648,0.005466,53.866426,0.526960,0.035940,0.2042
77,157696,0.014831,12.538815,0.573785,0.021610,0.2142
78,159744,-0.002454,34.737002,0.543100,0.015696,0.1404
79,161792,0.021094,4.730432,0.605634,0.016316,0.1594
80,163840,0.001327,185.023747,0.536456,0.050267,0.1732
81,165888,0.008681,15.506477,0.561599,0.010936,0.1140
82,167936,0.001379,11.553974,0.585852,0.008398,0.0857
83,169984,-0.003417,37.976469,0.563628,0.004545,0.0271
84,172032,0.007841,3.183169,0.596839,0.009527,0.0981
85,174080,-0.000411,29.004597,0.572906,0.011473,0.0733
86,176128,0.006830,11.611246,0.590009,0.012213,0.0961
87,178176,0.003420,30.901300,0.547012,0.024035,0.1451
88,180224,0.010526,2.924983,0.594465,0.010398,0.1204
89,182272,0.008395,87.846226,0.548871,0.024600,0.1568
90,184320,0.003476,13.599272,0.571580,0.009995,0.1699
91,186368,0.001300,2.091003,0.593946,0.020927,0.2987
92,188416,0.003477,117.189813,0.555098,0.041446,0.1527
93,190464,0.009803,5.906041,0.590776,0.024730,0.3058
