update,step,policy_loss,value_loss,entropy,approx_kl,clip_fraction
1,2048,-0.014835,20.373229,0.687985,0.005139,0.0655
2,4096,-0.005966,19.484901,0.683271,0.001038,0.0016
3,6144,-0.003378,14.360946,0.676398,0.004519,0.0191
4,8192,-0.002572,10.809187,0.676907,0.007872,0.0488
5,10240,0.000547,13.926174,0.680107,0.003513,0.0175
6,12288,-0.001415,15.061537,0.660462,0.010155,0.1067
7,14336,-0.018119,14.158812,0.642622,0.012430,0.1648
8,16384,-0.007722,19.300678,0.645790,0.010400,0.1351
9,18432,0.005543,24.464383,0.652243,0.014144,0.1790
10,20480,-0.011810,22.769773,0.648333,0.010977,0.2015
11,22528,-0.015743,20.978095,0.652413,0.011182,0.1607
12,24576,-0.009750,21.449433,0.648402,0.008353,0.0826
13,26624,-0.002954,22.719674,0.629742,0.004856,0.0294
14,28672,-0.014427,22.689270,0.609462,0.011714,0.1492
15,30720,0.017754,22.926041,0.658647,0.006646,0.0759
16,32768,-0.012679,32.950158,0.605352,0.015638,0.1762
17,34816,-0.010039,21.957368,0.629264,0.015241,0.2361
18,36864,-0.009648,30.074287,0.603217,0.008596,0.0582
19,38912,0.004940,24.517929,0.617753,0.016394,0.1883
20,40960,-0.006243,39.842998,0.584643,0.017553,0.1845
21,43008,0.001878,17.737675,0.614749,0.012624,0.1899
22,45056,0.001239,36.518629,0.561436,0.044243,0.2562
23,47104,0.017112,24.772086,0.625287,0.010600,0.1421
24,49152,-0.005965,44.864524,0.562696,0.032914,0.2489
25,51200,0.016326,15.774293,0.614064,0.010441,0.1465
26,53248,-0.007562,35.411324,0.594282,0.012833,0.1125
27,55296,0.006002,25.293224,0.620147,0.006129,0.0640
28,57344,0.003885,24.323778,0.606105,0.011977,0.1737
29,59392,-0.008884,43.440844,0.575272,0.012611,0.0990
30,61440,0.013693,19.924578,0.608443,0.011284,0.1604
31,63488,-0.014067,40.323547,0.554198,0.017904,0.1472
32,65536,-0.001953,14.761253,0.587868,0.021406,0.3196
33,67584,-0.008161,52.112568,0.561659,0.023183,0.1600
34,69632,0.006609,16.367782,0.605689,0.020845,0.2854
35,71680,-0.003553,31.829745,0.565814,0.017309,0.1393
36,73728,0.011855,19.375442,0.595681,0.010809,0.1362
37,75776,-0.004067,25.586848,0.580251,0.010276,0.1686
38,77824,-0.002349,29.615167,0.561499,0.019286,0.1328
39,79872,0.002111,8.706343,0.596682,0.017446,0.2752
40,81920,0.011557,66.132359,0.549068,0.069970,0.2412
41,83968,0.003439,9.106952,0.598765,0.013048,0.1987
42,86016,-0.000506,44.293506,0.543631,0.053571,0.2225
43,88064,0.004256,3.229962,0.594694,0.022096,0.2899
44,90112,-0.013723,26.715213,0.557943,0.019541,0.2653
45,92160,0.009536,5.885538,0.606059,0.019842,0.2398
46,94208,0.000316,72.789943,0.533468,0.047470,0.1798
47,96256,0.011058,6.388941,0.598254,0.006919,0.0667
48,98304,0.004462,10.759000,0.580284,0.005048,0.0652
49,100352,0.018500,2.210771,0.602832,0.012555,0.1566
50,102400,0.001042,83.069518,0.561603,0.034551,0.1857
51,104448,0.009546,7.034739,0.589265,0.007458,0.1208
52,106496,0.010537,10.666103,0.590367,0.012900,0.1798
53,108544,0.007077,13.475156,0.584305,0.009688,0.1222
54,110592,-0.008078,20.816839,0.556641,0.007772,0.0635
55,112640,0.019746,2.612132,0.581336,0.014085,0.1255
56,114688,-0.004108,54.215574,0.539359,0.033160,0.1735
57,116736,0.013519,2.654658,0.589125,0.010909,0.0994
58,118784,-0.004961,16.112491,0.559391,0.008018,0.0770
59,120832,0.006961,5.594459,0.583815,0.008095,0.0799
60,122880,-0.000818,36.531561,0.534246,0.032148,0.1719
61,124928,0.017117,2.221176,0.595357,0.008193,0.0763
62,126976,-0.000413,37.700654,0.551114,0.019669,0.1338
63,129024,0.006988,6.190792,0.596402,0.003723,0.0337
64,131072,0.002470,10.703004,0.573937,0.009529,0.1488
65,133120,0.000243,1.306649,0.577429,0.015811,0.2864
66,135168,0.003323,53.033777,0.533006,0.046105,0.2040
67,137216,0.009205,10.812538,0.562168,0.018470,0.2185
68,139264,0.000564,1.199470,0.588701,0.018667,0.2965
69,141312,0.000983,33.227589,0.533034,0.037222,0.2808
70,143360,0.004162,6.961394,0.563214,0.015723,0.2074
71,145408,-0.007022,6.367047,0.564731,0.011060,0.1656
72,147456,-0.002992,25.378438,0.559579,0.014055,0.1086
73,149504,0.004161,3.204334,0.578907,0.011587,0.1729
74,151552,-0.004779,28.900953,0.556434,0.023270,0.1621
75,153600,0.001728,5.251550,0.571111,0.011275,0.1476
76,155648,-0.003185,1.734891,0.584922,0.015475,0.2536
77,157696,-0.003123,21.562650,0.545792,0.011280,0.1117
