update,step,policy_loss,value_loss,entropy,approx_kl,clip_fraction
1,2048,-0.015792,46.389410,0.686754,0.006351,0.0924
2,4096,-0.003134,50.897349,0.676534,0.000561,0.0002
3,6144,0.002098,44.112819,0.678967,0.001025,0.0036
4,8192,-0.007054,28.383778,0.656249,0.038840,0.4889
5,10240,-0.120048,9.732558,0.457827,0.639001,0.8574
6,12288,-0.022877,18.731354,0.277165,0.125253,0.1823
7,14336,-0.192309,2.544207,0.352237,0.818139,0.8860
8,16384,-0.041975,12.121156,0.378270,0.492261,0.4022
9,18432,-0.098075,9.885547,0.433731,0.363971,0.7320
10,20480,-0.102113,16.662226,0.471363,0.267083,0.6800
11,22528,-0.088927,22.478872,0.451781,0.279806,0.6539
12,24576,-0.060430,15.958322,0.441400,0.201269,0.5075
13,26624,-0.005332,42.131100,0.585814,0.014193,0.1688
14,28672,0.005086,39.437608,0.629556,0.010748,0.1453
15,30720,-0.069436,33.942109,0.506154,0.146205,0.6438
16,32768,-0.054179,39.271214,0.488848,0.202446,0.5048
17,34816,-0.011899,44.369257,0.592033,0.015460,0.2081
18,36864,-0.005315,27.305255,0.565416,0.025118,0.2432
19,38912,-0.044429,49.408799,0.497215,0.155510,0.5159
20,40960,-0.060514,38.379907,0.478512,0.154120,0.4705
21,43008,-0.001278,47.744653,0.606807,0.022847,0.2052
22,45056,0.011840,44.272755,0.616961,0.014457,0.1531
23,47104,-0.030848,57.105043,0.558754,0.057836,0.3335
24,49152,-0.025096,52.548278,0.588016,0.058250,0.4333
25,51200,-0.056253,66.976014,0.434442,0.197059,0.3896
26,53248,0.003393,42.277747,0.582957,0.014627,0.1058
27,55296,0.014974,42.517420,0.619002,0.007479,0.0646
28,57344,-0.023870,56.914752,0.562127,0.058679,0.4338
29,59392,-0.081574,72.137741,0.455344,0.229553,0.5667
30,61440,-0.075905,56.682914,0.431946,0.168779,0.4802
31,63488,0.019920,35.312546,0.593403,0.035556,0.3909
32,65536,-0.059565,59.116740,0.447501,0.207337,0.6490
33,67584,-0.047446,65.474204,0.427523,0.157918,0.3825
34,69632,-0.009733,25.670425,0.574407,0.025052,0.1563
35,71680,-0.071155,65.515896,0.463441,0.141429,0.4957
36,73728,-0.012059,32.882580,0.557054,0.057218,0.3571
37,75776,0.008983,15.938363,0.558378,0.038351,0.2659
38,77824,-0.050272,113.638193,0.443554,0.175273,0.3459
39,79872,0.003633,23.448341,0.579711,0.022745,0.2200
