update,step,policy_loss,value_loss,entropy,approx_kl,clip_fraction
1,2048,-0.004486,49.397634,0.692784,0.000355,0.0000
2,4096,-0.002049,53.433336,0.691283,0.000194,0.0000
3,6144,-0.002171,49.826086,0.688956,0.000142,0.0000
4,8192,-0.002025,45.282132,0.685413,0.000144,0.0000
5,10240,-0.001701,51.406698,0.682673,0.000098,0.0000
6,12288,-0.001621,56.892368,0.680198,0.000064,0.0000
7,14336,-0.000990,57.743308,0.680300,0.000029,0.0000
8,16384,-0.001525,57.278879,0.676130,0.000073,0.0000
9,18432,-0.000668,51.837780,0.676563,0.000111,0.0000
10,20480,0.000208,53.678272,0.675005,0.000010,0.0000
11,22528,-0.000078,48.516602,0.673830,0.000028,0.0000
12,24576,-0.000460,40.871814,0.671691,0.000101,0.0000
13,26624,-0.000015,48.228712,0.673315,0.000086,0.0000
14,28672,0.000220,44.935522,0.673683,0.000007,0.0000
15,30720,-0.001442,40.041676,0.674525,0.000447,0.0000
16,32768,0.000884,32.641812,0.672598,0.000328,0.0000
17,34816,-0.001229,35.637299,0.674930,0.000583,0.0000
18,36864,0.001219,31.582772,0.676251,0.000538,0.0000
19,38912,-0.002036,34.834050,0.678928,0.001297,0.0000
20,40960,0.000556,35.884140,0.679943,0.000274,0.0000
21,43008,0.001402,31.993022,0.681134,0.001161,0.0000
22,45056,-0.002035,29.917625,0.680698,0.002633,0.0015
23,47104,0.000618,24.843965,0.678659,0.000521,0.0000
24,49152,-0.004757,30.967121,0.676411,0.007599,0.0684
25,51200,-0.004957,34.631537,0.678722,0.006944,0.0618
26,53248,-0.006653,25.666460,0.672608,0.009442,0.1086
27,55296,-0.000079,32.091393,0.677425,0.001214,0.0000
28,57344,-0.004897,31.131807,0.671865,0.004335,0.0242
29,59392,-0.005036,35.316634,0.679294,0.007398,0.1282
30,61440,-0.004447,31.124761,0.665335,0.010207,0.1309
31,63488,-0.005914,37.416328,0.677917,0.008542,0.1384
32,65536,-0.002584,35.407655,0.673102,0.002966,0.0000
33,67584,-0.000397,37.068556,0.672315,0.000347,0.0002
34,69632,-0.002310,36.573939,0.671131,0.001751,0.0000
35,71680,-0.000967,33.605301,0.664897,0.000386,0.0000
36,73728,-0.002623,31.109719,0.652270,0.000805,0.0037
37,75776,-0.000867,39.870518,0.660249,0.000357,0.0000
38,77824,0.000663,38.769044,0.661668,0.000110,0.0002
39,79872,-0.000668,32.402846,0.656106,0.000250,0.0000
40,81920,-0.002332,32.077832,0.642013,0.000239,0.0005
41,83968,-0.003621,34.054617,0.638843,0.002508,0.0083
42,86016,-0.004566,37.425208,0.644546,0.002613,0.0090
43,88064,0.001606,34.097599,0.631375,0.000995,0.0007
44,90112,-0.001915,31.198597,0.630040,0.000649,0.0000
45,92160,-0.000557,34.897600,0.633595,0.000130,0.0000
46,94208,0.001134,36.960488,0.639103,0.000131,0.0002
47,96256,-0.000516,34.818040,0.637564,0.000057,0.0000
48,98304,-0.004661,35.202636,0.624170,0.000580,0.0061
49,100352,-0.001094,40.638812,0.633159,0.000066,0.0000
50,102400,0.001288,36.795314,0.623793,0.000125,0.0000
51,104448,0.001577,36.034280,0.623499,0.000216,0.0010
52,106496,-0.001261,43.158925,0.640763,0.001162,0.0005
53,108544,-0.002556,35.607733,0.621600,0.000559,0.0046
54,110592,-0.004532,32.598571,0.616286,0.001244,0.0032
55,112640,0.001434,45.236185,0.629199,0.000292,0.0002
56,114688,0.000820,39.768809,0.620150,0.000364,0.0020
57,116736,-0.001258,37.843832,0.616710,0.000144,0.0000
