update,step,policy_loss,value_loss,entropy,approx_kl,clip_fraction
1,2048,-0.016662,0.286525,0.690338,0.002808,0.0203
2,4096,-0.012002,0.115510,0.670031,0.008171,0.1093
3,6144,-0.008983,0.123620,0.658154,0.005207,0.0763
4,8192,-0.003423,0.146636,0.647339,0.002878,0.0195
5,10240,-0.009758,0.172121,0.631052,0.009544,0.1180
6,12288,-0.016655,0.196828,0.598074,0.013007,0.1542
7,14336,-0.017636,0.251618,0.564087,0.012569,0.1486
8,16384,-0.010393,0.285106,0.540595,0.010738,0.1531
9,18432,-0.007724,0.359965,0.518778,0.009949,0.1650
10,20480,-0.006055,0.600318,0.505520,0.002665,0.0267
11,22528,-0.004438,0.765582,0.490373,0.003455,0.0434
12,24576,-0.009822,0.450718,0.465558,0.004807,0.0516
13,26624,-0.005738,0.541377,0.449415,0.006163,0.0723
14,28672,-0.010311,0.391328,0.442763,0.009268,0.0942
15,30720,-0.024393,0.192753,0.426522,0.044622,0.2387
16,32768,-0.010504,0.378697,0.442739,0.013313,0.1467
17,34816,-0.004330,0.361986,0.427329,0.001609,0.0149
18,36864,-0.006050,0.497929,0.419661,0.008488,0.1308
19,38912,-0.002511,0.303794,0.412691,0.001876,0.0146
20,40960,-0.007413,0.451953,0.409651,0.007834,0.1191
21,43008,-0.007424,0.246043,0.407932,0.011845,0.1577
22,45056,-0.007992,0.442894,0.408646,0.010245,0.1208
23,47104,-0.005347,0.370137,0.400946,0.007204,0.1041
24,49152,-0.019859,0.078666,0.391525,0.007963,0.0991
25,51200,-0.022201,0.059873,0.351815,0.005870,0.0776
26,53248,-0.011629,0.058993,0.324362,0.002243,0.0267
27,55296,-0.019147,0.052852,0.300979,0.008256,0.1062
28,57344,-0.022262,0.058029,0.283435,0.006610,0.1013
29,59392,-0.007019,0.074964,0.274967,0.004485,0.0622
30,61440,-0.012858,0.081582,0.277603,0.007874,0.0987
31,63488,-0.008666,0.096382,0.273662,0.005487,0.0822
32,65536,-0.006827,0.114870,0.268684,0.005528,0.0595
33,67584,-0.012899,0.115514,0.276736,0.012822,0.1345
34,69632,-0.009433,0.156282,0.268931,0.009961,0.0951
35,71680,-0.005981,0.172096,0.271908,0.005184,0.0774
36,73728,-0.003720,0.185604,0.273416,0.004261,0.0670
37,75776,-0.002976,0.199115,0.271428,0.004554,0.0656
38,77824,-0.005659,0.186177,0.274166,0.013256,0.1213
39,79872,-0.002105,0.194721,0.286353,0.003027,0.0471
40,81920,-0.015766,0.170888,0.283250,0.034981,0.1752
41,83968,-0.002248,0.162659,0.286616,0.001881,0.0250
42,86016,-0.003097,0.146806,0.290266,0.003087,0.0494
43,88064,-0.005104,0.112785,0.292841,0.006337,0.0948
44,90112,-0.001760,0.096926,0.293819,0.002722,0.0393
45,92160,-0.014728,0.055656,0.304788,0.011249,0.1305
46,94208,-0.007000,0.051073,0.318252,0.006585,0.0924
47,96256,-0.015261,0.043760,0.326700,0.012188,0.1417
48,98304,-0.002047,1.229752,0.315018,0.008734,0.0971
49,100352,0.000284,3.910096,0.284563,0.002727,0.0298
50,102400,-0.009437,4.727474,0.268381,0.025623,0.1819
51,104448,-0.064530,1.169541,0.304069,0.084572,0.3321
52,106496,-0.071543,0.079109,0.350106,0.077071,0.3377
53,108544,-0.038418,0.030370,0.389056,0.016957,0.1622
54,110592,-0.007277,0.635192,0.387308,0.010707,0.1691
55,112640,-0.003463,1.636234,0.381209,0.007550,0.1188
56,114688,-0.005078,1.632109,0.400371,0.011048,0.1386
57,116736,-0.007959,0.660832,0.397369,0.012856,0.1491
58,118784,-0.022826,0.047248,0.399662,0.013287,0.1710
59,120832,-0.007476,0.125264,0.384493,0.005073,0.0745
60,122880,-0.007456,0.071905,0.378282,0.004159,0.0550
61,124928,-0.012183,0.031789,0.363828,0.005315,0.0760
62,126976,-0.009190,0.017994,0.361679,0.003476,0.0495
63,129024,-0.006224,0.023441,0.357793,0.004398,0.0637
64,131072,-0.004493,0.017533,0.358656,0.001964,0.0196
65,133120,-0.007552,0.016249,0.370265,0.005807,0.0715
66,135168,-0.001921,0.024633,0.364640,0.003187,0.0395
67,137216,-0.005081,0.046509,0.372581,0.004322,0.0573
68,139264,-0.005995,0.058803,0.369162,0.004861,0.0718
69,141312,-0.010286,0.048735,0.373285,0.016316,0.1885
70,143360,-0.002746,0.125166,0.365602,0.003509,0.0508
71,145408,-0.032095,0.034632,0.371184,0.014315,0.2051
72,147456,-0.017874,0.033195,0.374972,0.008546,0.1306
73,149504,-0.004121,0.070528,0.376794,0.002909,0.0374
74,151552,-0.008098,0.042148,0.371226,0.007235,0.1082
75,153600,-0.006401,0.029440,0.377443,0.002797,0.0319
76,155648,-0.014934,0.039852,0.369876,0.011295,0.1649
77,157696,-0.004453,0.050011,0.375350,0.004204,0.0487
78,159744,-0.007376,0.073582,0.364687,0.005974,0.0881
79,161792,-0.002943,0.042176,0.361784,0.003036,0.0427
80,163840,-0.003027,0.051081,0.352639,0.002058,0.0205
81,165888,-0.010946,0.028390,0.355682,0.008802,0.1275
82,167936,-0.006389,0.032087,0.349398,0.004696,0.0650
83,169984,-0.007075,0.030045,0.354229,0.009536,0.1255
84,172032,-0.012457,0.018955,0.345657,0.005322,0.0844
85,174080,-0.001872,0.053180,0.343862,0.003138,0.0421
86,176128,-0.008663,0.033911,0.340146,0.006526,0.0996
87,178176,-0.001170,0.038440,0.339439,0.001325,0.0081
88,180224,-0.003587,0.031995,0.327187,0.002089,0.0252
89,182272,-0.001918,0.029806,0.327524,0.001827,0.0151
90,184320,-0.008769,0.024033,0.332467,0.007600,0.1067
91,186368,-0.006580,0.024149,0.328986,0.002873,0.0375
92,188416,-0.018049,0.026097,0.324555,0.008602,0.1365
93,190464,-0.005142,0.027959,0.328347,0.004381,0.0640
94,192512,-0.008748,0.037295,0.314840,0.003663,0.0534
95,194560,-0.004733,0.051164,0.313804,0.001987,0.0250
96,196608,-0.002580,0.043546,0.319015,0.002501,0.0321
97,198656,-0.003393,0.026755,0.308037,0.001871,0.0229
98,200704,-0.009609,0.021720,0.316844,0.006762,0.0981
99,202752,-0.010327,0.024472,0.303274,0.004324,0.0642
100,204800,-0.008183,0.039727,0.309561,0.005975,0.0918
101,206848,-0.008365,0.043273,0.312194,0.005715,0.0934
102,208896,-0.006339,0.059748,0.295586,0.007329,0.1101
103,210944,-0.002014,0.047720,0.297170,0.001804,0.0173
104,212992,-0.009281,0.044308,0.289329,0.005955,0.0902
105,215040,-0.003318,0.060898,0.292706,0.003913,0.0594
106,217088,-0.003288,0.053689,0.278697,0.001405,0.0141
107,219136,-0.006315,0.065310,0.269962,0.006030,0.0927
108,221184,-0.004167,0.074713,0.263676,0.003192,0.0517
109,223232,-0.001225,0.081432,0.262423,0.002182,0.0259
110,225280,-0.002127,0.073890,0.247255,0.001856,0.0254
111,227328,-0.002885,0.070923,0.247764,0.002264,0.0318
112,229376,-0.003734,0.054729,0.239343,0.002176,0.0281
113,231424,-0.009002,0.050806,0.234142,0.007716,0.0866
114,233472,-0.003482,0.041766,0.228269,0.001906,0.0240
115,235520,-0.002826,0.038338,0.219268,0.002915,0.0455
116,237568,-0.002488,0.035242,0.223462,0.001328,0.0138
117,239616,-0.008318,0.036564,0.223474,0.004384,0.0713
118,241664,-0.004623,0.042739,0.216053,0.004249,0.0618
119,243712,-0.006545,0.036079,0.202084,0.006705,0.0894
120,245760,-0.004747,0.046835,0.219109,0.003552,0.0546
121,247808,-0.002670,0.048099,0.213086,0.003495,0.0537
122,249856,-0.003254,0.063473,0.200203,0.002226,0.0329
123,251904,-0.010731,0.063238,0.207247,0.026730,0.1600
124,253952,-0.002609,0.107709,0.202730,0.001707,0.0268
125,256000,-0.003848,0.102770,0.210747,0.008293,0.0987
126,258048,-0.002746,0.091489,0.217027,0.010773,0.1228
127,260096,-0.006203,0.078618,0.207251,0.005488,0.0841
128,262144,-0.006550,0.147020,0.198541,0.012792,0.1022
129,264192,-0.000153,0.171713,0.204263,0.000417,0.0023
130,266240,-0.004251,0.185585,0.208717,0.005063,0.0784
131,268288,-0.001119,0.198656,0.209982,0.001643,0.0259
132,270336,-0.013650,0.186431,0.215794,0.016673,0.1583
133,272384,-0.002425,0.182854,0.212355,0.006419,0.0806
134,274432,-0.001349,0.223392,0.211698,0.002335,0.0359
135,276480,-0.005493,0.105066,0.198394,0.008440,0.0986
136,278528,-0.010207,0.206615,0.210214,0.032393,0.1817
137,280576,-0.018147,0.015499,0.194235,0.007339,0.0897
138,282624,-0.024551,0.015403,0.191346,0.020422,0.1529
139,284672,-0.004457,0.012166,0.192545,0.001994,0.0299
140,286720,-0.023063,0.011582,0.184544,0.026729,0.1492
141,288768,-0.009012,0.010724,0.188477,0.004398,0.0662
142,290816,-0.028300,0.009379,0.194737,0.024704,0.1793
143,292864,-0.025560,0.009427,0.191395,0.024119,0.1600
144,294912,-0.031362,0.008090,0.210754,0.022530,0.1723
145,296960,-0.038922,0.008421,0.199642,0.034381,0.2015
146,299008,-0.035259,0.006669,0.208628,0.035889,0.1938
147,301056,-0.045636,0.007133,0.208621,0.044152,0.2211
148,303104,-0.042270,0.006538,0.234009,0.045565,0.2423
149,305152,-0.045420,0.007780,0.233983,0.038002,0.2398
150,307200,-0.046862,0.006982,0.236164,0.052901,0.2569
151,309248,-0.020778,0.005756,0.246632,0.009589,0.1290
152,311296,-0.062281,0.009115,0.246930,0.066770,0.2875
153,313344,-0.030732,0.007279,0.234210,0.023325,0.1810
154,315392,-0.050225,0.008325,0.220703,0.047303,0.2519
155,317440,-0.011583,0.006915,0.214131,0.005136,0.0763
156,319488,-0.053235,0.009564,0.207112,0.074854,0.2678
157,321536,-0.007924,0.005791,0.189344,0.005337,0.0678
158,323584,-0.041401,0.007725,0.183730,0.071146,0.2227
159,325632,-0.013189,0.006860,0.182227,0.011406,0.1056
160,327680,-0.029488,0.007986,0.174889,0.026121,0.1475
161,329728,-0.014253,0.006806,0.189251,0.012470,0.0950
162,331776,-0.030062,0.008030,0.201666,0.044898,0.1694
163,333824,-0.012100,0.006468,0.204612,0.006638,0.0699
164,335872,-0.041892,0.010380,0.245006,0.099326,0.2136
165,337920,-0.035979,0.010214,0.318230,0.053436,0.1765
166,339968,-0.069359,0.014687,0.407671,0.134493,0.4483
167,342016,-0.000731,3.898455,0.418100,0.015917,0.2195
168,344064,-0.005015,2.559048,0.395416,0.050921,0.3831
169,346112,-0.136354,0.022061,0.273557,0.582751,0.6547
170,348160,-0.104680,0.012273,0.430933,0.202949,0.6554
171,350208,-0.076602,0.010090,0.496633,0.079207,0.5432
172,352256,-0.000038,10.188882,0.482414,0.027085,0.1789
173,354304,-0.010034,2.734454,0.494607,0.086730,0.6281
174,356352,-0.001549,25.573532,0.526099,0.047084,0.2728
175,358400,-0.009968,6.143935,0.550583,0.044288,0.5777
176,360448,-0.002944,21.873229,0.563747,0.016553,0.1775
177,362496,-0.002320,38.422157,0.567312,0.006059,0.0417
178,364544,-0.019596,17.308774,0.554225,0.050083,0.5838
179,366592,0.004699,109.035642,0.588176,0.011708,0.1274
180,368640,0.000693,163.819308,0.576199,0.001893,0.0150
181,370688,0.002374,158.440302,0.560063,0.004464,0.0560
182,372736,-0.002353,95.288625,0.532996,0.008650,0.1164
183,374784,-0.002862,128.674005,0.502442,0.006512,0.1058
184,376832,-0.000634,113.895086,0.493558,0.004508,0.0549
185,378880,-0.002830,86.435015,0.501304,0.003575,0.0470
186,380928,-0.000342,125.765453,0.465560,0.003071,0.0263
187,382976,-0.000007,121.406950,0.460930,0.001954,0.0183
188,385024,0.005721,103.500070,0.438935,0.014019,0.1835
189,387072,0.003830,106.304125,0.398996,0.012259,0.1600
190,389120,-0.000104,91.495509,0.416402,0.005222,0.0509
191,391168,0.001890,83.508696,0.385072,0.010898,0.1451
192,393216,0.000982,77.148963,0.380842,0.008102,0.0941
193,395264,0.001840,72.225575,0.383411,0.005803,0.0598
194,397312,-0.004752,64.770304,0.390393,0.005165,0.0727
195,399360,-0.000065,59.763262,0.369298,0.003749,0.0303
196,401408,0.000702,54.443601,0.362169,0.003725,0.0268
197,403456,-0.001584,48.821763,0.366827,0.008185,0.0527
198,405504,0.000308,43.394388,0.359885,0.005704,0.0334
199,407552,-0.000390,38.779099,0.331080,0.004103,0.0281
200,409600,-0.002135,35.063065,0.316890,0.006797,0.0466
201,411648,0.000505,30.287336,0.307749,0.005561,0.0532
202,413696,0.001363,26.859561,0.276806,0.003429,0.0237
203,415744,-0.002336,23.279788,0.244521,0.002924,0.0280
204,417792,0.000805,19.933546,0.213329,0.002563,0.0166
205,419840,0.000171,16.719208,0.201404,0.002224,0.0146
206,421888,0.001636,13.888499,0.209895,0.002431,0.0154
207,423936,0.000129,11.208137,0.195502,0.002161,0.0149
208,425984,0.000895,8.972436,0.171883,0.001312,0.0074
209,428032,0.001023,6.973314,0.162521,0.001240,0.0091
210,430080,-0.000187,5.166785,0.141657,0.000921,0.0077
211,432128,0.000756,3.705322,0.135294,0.000688,0.0045
212,434176,0.000709,2.527364,0.144419,0.001096,0.0093
213,436224,-0.000989,1.607602,0.124323,0.000698,0.0074
214,438272,-0.001052,0.792368,0.129086,0.002033,0.0220
215,440320,-0.002058,0.280214,0.133706,0.000828,0.0077
216,442368,-0.006362,0.159401,0.151771,0.001229,0.0098
217,444416,-0.010093,0.117888,0.182952,0.002361,0.0152
218,446464,-0.015376,0.109795,0.221446,0.004474,0.0311
219,448512,-0.012835,0.093265,0.262544,0.002349,0.0257
220,450560,-0.020161,0.106551,0.304210,0.004275,0.0482
221,452608,-0.024804,0.120073,0.345738,0.005526,0.0601
222,454656,-0.036216,0.139384,0.426643,0.011294,0.0967
