update,step,policy_loss,value_loss,entropy,approx_kl,clip_fraction
1,2048,-0.018616,42.920502,0.684351,0.009276,0.1406
2,4096,-0.003717,51.269109,0.669188,0.001298,0.0006
3,6144,-0.003221,34.569782,0.670578,0.006753,0.1204
4,8192,-0.028870,24.454139,0.612979,0.106431,0.5555
5,10240,-0.156413,5.500941,0.472782,0.695995,0.7410
6,12288,-0.057958,10.317084,0.347092,0.424006,0.3717
7,14336,-0.137417,7.097010,0.391753,0.509391,0.8373
8,16384,-0.054158,14.138831,0.478434,0.487905,0.5336
9,18432,-0.011059,28.048507,0.619683,0.017811,0.2076
10,20480,0.001458,37.514088,0.640986,0.011497,0.1666
11,22528,-0.034561,34.739291,0.537165,0.179271,0.6705
12,24576,-0.060223,30.660369,0.486490,0.365148,0.4941
13,26624,-0.080288,25.093117,0.434289,0.256164,0.6978
14,28672,-0.079986,24.560027,0.421484,0.312535,0.6058
15,30720,0.009416,33.373958,0.585159,0.014877,0.1562
16,32768,0.006463,37.655731,0.602510,0.014062,0.1425
17,34816,-0.041073,36.430028,0.546823,0.099010,0.4704
18,36864,-0.069634,41.819757,0.467183,0.225016,0.5008
19,38912,-0.019241,48.576383,0.576271,0.026023,0.3045
20,40960,-0.088372,39.607293,0.423611,0.277146,0.6583
21,43008,-0.055708,48.992284,0.414281,0.217498,0.4815
22,45056,-0.029131,45.877696,0.537493,0.044479,0.3036
23,47104,0.017473,50.082049,0.620325,0.022006,0.1566
24,49152,-0.039121,54.275234,0.537029,0.095263,0.5579
25,51200,-0.080897,51.602592,0.417573,0.223410,0.5348
26,53248,-0.001396,49.451514,0.608162,0.017607,0.1875
27,55296,-0.036322,53.514713,0.525261,0.093249,0.5549
28,57344,-0.081164,68.474540,0.407326,0.224405,0.5095
29,59392,-0.010383,43.852781,0.605565,0.026319,0.3128
30,61440,-0.059563,75.795376,0.485232,0.166015,0.5285
31,63488,0.007831,34.813695,0.587935,0.011372,0.1248
32,65536,0.004996,37.712226,0.609087,0.022757,0.2188
33,67584,-0.025068,56.096197,0.527344,0.075679,0.5265
34,69632,-0.073496,117.369236,0.426070,0.343597,0.4631
35,71680,0.001281,25.527759,0.579873,0.014920,0.1358
36,73728,-0.009204,33.255009,0.542623,0.094229,0.5191
37,75776,-0.063986,184.030639,0.385579,0.350237,0.4116
38,77824,-0.025374,36.647509,0.479581,0.101826,0.2938
39,79872,-0.064147,145.336875,0.258848,0.550892,0.4185
40,81920,-0.052818,51.643929,0.399002,0.140284,0.3843
41,83968,-0.009406,22.475361,0.597744,0.017755,0.1024
42,86016,-0.003388,49.636678,0.576911,0.016175,0.1369
43,88064,-0.009945,47.788336,0.563981,0.042117,0.5359
44,90112,-0.037593,41.463691,0.452737,0.178793,0.5898
45,92160,-0.063968,209.885218,0.301198,0.444931,0.4205
46,94208,0.023818,18.546608,0.495357,0.055727,0.3569
47,96256,-0.083180,78.553885,0.416797,0.213982,0.6099
48,98304,-0.033848,24.715407,0.453532,0.158297,0.4186
49,100352,0.043303,9.524791,0.535752,0.056676,0.4219
50,102400,-0.066582,63.653726,0.443122,0.231059,0.7422
51,104448,-0.075715,242.439015,0.314403,0.476326,0.4152
52,106496,0.015516,11.997281,0.518191,0.036702,0.2866
53,108544,-0.019292,18.300346,0.459194,0.197186,0.6698
54,110592,-0.069660,163.268126,0.346101,0.273777,0.3612
55,112640,0.008234,11.053639,0.526426,0.042302,0.3075
56,114688,-0.003803,23.552502,0.563189,0.051839,0.3648
57,116736,-0.055835,297.512180,0.391669,0.302407,0.3680
58,118784,-0.011724,18.356340,0.513829,0.060746,0.2991
59,120832,-0.057967,101.343209,0.391848,0.188514,0.3617
60,122880,0.007597,7.907285,0.541869,0.061772,0.3718
61,124928,-0.038606,56.862021,0.471691,0.098485,0.4363
62,126976,-0.063559,62.183451,0.444726,0.152830,0.4648
63,129024,-0.009633,10.488667,0.493758,0.124378,0.4354
64,131072,0.020357,10.346002,0.517523,0.078693,0.3562
65,133120,-0.035832,206.497668,0.381741,0.223980,0.3313
66,135168,0.013695,8.271688,0.540811,0.027333,0.1556
67,137216,-0.034876,28.420116,0.414824,0.255034,0.7103
68,139264,-0.078462,384.828898,0.301012,0.585203,0.3804
69,141312,0.003385,9.255593,0.523079,0.044439,0.2291
70,143360,-0.072257,275.866365,0.413214,0.238618,0.4958
71,145408,0.000140,8.363876,0.549345,0.024333,0.2046
72,147456,-0.046402,22.567034,0.473235,0.172788,0.5488
73,149504,-0.040352,218.325600,0.390692,0.211276,0.2960
74,151552,0.010980,5.493197,0.534696,0.025818,0.2072
75,153600,-0.001361,22.313141,0.515977,0.116117,0.4792
76,155648,-0.027299,58.756631,0.497510,0.065688,0.2810
77,157696,-0.010677,21.208942,0.557281,0.051946,0.2632
78,159744,-0.021546,30.136453,0.497214,0.078604,0.4089
79,161792,-0.014792,27.587839,0.514831,0.051459,0.3305
80,163840,0.005255,14.873881,0.545004,0.066116,0.2841
81,165888,-0.020763,80.814664,0.517330,0.061639,0.2491
82,167936,-0.008848,32.781607,0.525157,0.101370,0.4839
83,169984,-0.061999,159.486046,0.427936,0.179820,0.4089
84,172032,-0.002527,10.140224,0.540454,0.022276,0.2277
85,174080,-0.007303,13.370231,0.506030,0.091422,0.3440
86,176128,-0.000722,33.107970,0.534792,0.010207,0.1123
87,178176,-0.021065,66.834493,0.528669,0.025151,0.2803
88,180224,-0.003592,22.294507,0.559875,0.022131,0.2180
89,182272,-0.002988,16.827654,0.532360,0.078494,0.3990
90,184320,-0.017448,93.281265,0.530758,0.040622,0.1409
91,186368,-0.001314,37.785071,0.578066,0.059360,0.3855
92,188416,-0.002354,54.701366,0.542534,0.053794,0.2930
93,190464,-0.059567,304.168301,0.438120,0.190314,0.3402
94,192512,-0.002980,13.812680,0.543782,0.019617,0.1849
95,194560,-0.029348,60.917057,0.492571,0.116676,0.4901
96,196608,-0.032752,74.349199,0.476707,0.050052,0.3436
97,198656,-0.013132,13.901798,0.487824,0.163213,0.4529
98,200704,0.006577,36.790239,0.521843,0.017815,0.2137
99,202752,-0.006056,26.082097,0.534582,0.024330,0.1652
100,204800,-0.004086,65.213918,0.515858,0.011490,0.1174
101,206848,-0.003611,37.525161,0.547717,0.022292,0.2248
102,208896,-0.043092,122.572415,0.473857,0.081802,0.4060
103,210944,-0.012084,47.443759,0.502271,0.036904,0.3053
104,212992,-0.005467,18.860083,0.535461,0.023085,0.1412
105,215040,-0.029663,33.884581,0.470365,0.145264,0.5610
106,217088,0.012871,32.479697,0.489997,0.093036,0.4669
107,219136,-0.002689,29.057806,0.539716,0.059048,0.3674
108,221184,-0.012388,47.465645,0.483878,0.121357,0.4833
109,223232,-0.054137,209.962911,0.408292,0.252330,0.3284
110,225280,0.005387,28.759287,0.510177,0.026617,0.2532
