update,step,policy_loss,value_loss,entropy,approx_kl,clip_fraction
1,2048,-0.014339,91.508138,0.687753,0.005469,0.0732
2,4096,-0.004525,111.370694,0.681420,0.001161,0.0013
3,6144,-0.001142,80.987540,0.677958,0.001063,0.0000
4,8192,-0.006385,65.729828,0.674026,0.009843,0.1015
5,10240,-0.002657,48.709545,0.677683,0.009399,0.0778
6,12288,-0.000870,38.511245,0.669882,0.004645,0.0280
7,14336,0.001354,44.062104,0.669616,0.004991,0.0320
8,16384,-0.005388,35.786630,0.644023,0.003964,0.0292
9,18432,0.000452,40.900044,0.637540,0.001747,0.0035
10,20480,-0.002756,63.490986,0.642528,0.005496,0.0380
11,22528,-0.003806,57.683165,0.636243,0.004425,0.0239
12,24576,-0.004292,69.031387,0.623584,0.004807,0.0440
13,26624,-0.002504,88.286315,0.633619,0.004765,0.0336
14,28672,-0.002218,89.234145,0.637140,0.004576,0.0310
15,30720,-0.002291,94.107620,0.630249,0.008770,0.0748
16,32768,0.003643,103.694106,0.626156,0.012579,0.1190
17,34816,-0.008543,96.472897,0.616741,0.010896,0.1476
18,36864,0.004393,105.364212,0.628106,0.002620,0.0217
19,38912,0.004319,112.014596,0.634452,0.001477,0.0103
20,40960,-0.004966,114.819325,0.613191,0.008668,0.0643
21,43008,0.007260,121.860006,0.625095,0.009364,0.0626
22,45056,0.007082,108.243074,0.618979,0.008445,0.0686
23,47104,-0.007081,115.648644,0.607868,0.006029,0.0511
24,49152,0.007360,110.703355,0.625654,0.004379,0.0422
25,51200,-0.002665,101.613832,0.617522,0.007234,0.0618
26,53248,-0.003336,107.844056,0.573655,0.009867,0.1142
27,55296,0.007456,72.802687,0.599926,0.005788,0.0675
28,57344,0.002333,116.156230,0.599522,0.017749,0.1016
29,59392,0.007995,90.927756,0.618842,0.009641,0.0649
30,61440,-0.000065,104.873155,0.608556,0.009211,0.0885
31,63488,0.000874,145.500677,0.566657,0.028815,0.1296
32,65536,0.012365,80.205957,0.608660,0.006504,0.0602
33,67584,0.001829,115.439488,0.575214,0.019350,0.2019
34,69632,0.009859,57.950462,0.578754,0.007131,0.0681
35,71680,0.000640,104.717067,0.591064,0.003642,0.0208
36,73728,0.009245,92.591578,0.622259,0.003761,0.0303
37,75776,-0.001434,112.383711,0.590414,0.009332,0.0619
38,77824,0.007073,131.141358,0.586353,0.009320,0.0714
39,79872,0.003681,99.850511,0.586038,0.002434,0.0208
40,81920,-0.000577,123.429660,0.571907,0.007184,0.0994
41,83968,0.013171,103.136915,0.607034,0.004598,0.0406
42,86016,-0.000540,172.939858,0.572282,0.018185,0.1320
43,88064,0.005333,52.495984,0.572724,0.005387,0.0438
44,90112,-0.004263,156.776455,0.542627,0.015939,0.1503
45,92160,0.009738,64.391032,0.574176,0.006876,0.0786
46,94208,0.009391,101.263981,0.603943,0.005152,0.0463
47,96256,-0.002394,201.411567,0.547686,0.020430,0.1392
48,98304,0.009530,69.303441,0.599465,0.008403,0.0823
49,100352,0.007100,64.609575,0.590309,0.010877,0.1125
50,102400,0.002229,160.309772,0.538553,0.032917,0.1486
51,104448,0.011807,37.254597,0.606416,0.009606,0.1549
52,106496,0.001019,95.014595,0.551917,0.014932,0.1226
53,108544,0.005204,47.549088,0.571790,0.007504,0.0869
54,110592,-0.001969,69.121239,0.584840,0.001447,0.0098
55,112640,0.012189,73.289793,0.603026,0.010336,0.0977
56,114688,0.003191,57.593627,0.578324,0.010324,0.1149
57,116736,0.004711,112.877930,0.583075,0.011090,0.0996
58,118784,0.011515,140.396775,0.561503,0.028995,0.2082
59,120832,0.008985,45.674664,0.564837,0.009573,0.0901
60,122880,-0.001681,92.055537,0.545243,0.012406,0.1502
61,124928,0.012972,62.657448,0.566567,0.008864,0.1002
62,126976,0.000932,198.778790,0.515896,0.039743,0.2382
63,129024,0.006173,42.049775,0.544483,0.009567,0.0847
64,131072,0.008195,122.966305,0.566572,0.031738,0.1808
65,133120,0.017781,39.528248,0.574160,0.021342,0.1643
66,135168,0.005387,103.295944,0.571940,0.006806,0.0549
67,137216,0.011020,99.159096,0.606648,0.012946,0.1515
68,139264,-0.001879,74.440640,0.555187,0.008198,0.0658
69,141312,0.002849,89.237521,0.587340,0.006534,0.0613
70,143360,0.005442,30.426336,0.588901,0.009652,0.1024
71,145408,0.001011,187.248300,0.551082,0.013585,0.0997
72,147456,0.006809,20.997058,0.583786,0.012472,0.1124
73,149504,-0.001195,132.886440,0.547453,0.012875,0.0898
74,151552,0.005388,63.215092,0.583715,0.013607,0.1379
75,153600,-0.005074,62.715279,0.555721,0.005736,0.0761
76,155648,-0.001388,159.001811,0.541290,0.012661,0.1046
77,157696,0.013785,75.676646,0.614829,0.015611,0.1480
78,159744,0.014805,106.477467,0.558632,0.047901,0.1842
79,161792,0.016602,59.717209,0.553331,0.040691,0.2161
80,163840,0.005546,9.964487,0.590903,0.011217,0.1524
81,165888,0.005709,72.234028,0.558707,0.022284,0.1910
82,167936,-0.000565,9.160760,0.595805,0.020520,0.3056
83,169984,0.008851,81.989608,0.584613,0.014866,0.1679
84,172032,0.002577,71.915160,0.560183,0.014058,0.1192
85,174080,0.005791,43.579892,0.572588,0.031816,0.2226
86,176128,0.018093,53.731135,0.641772,0.024008,0.2295
87,178176,0.019593,175.832971,0.532221,0.066106,0.1908
88,180224,0.026766,35.080313,0.545261,0.042193,0.2694
89,182272,0.001278,7.018131,0.582802,0.016330,0.2043
90,184320,0.002792,97.637749,0.575666,0.015848,0.0835
91,186368,0.006171,11.702614,0.591555,0.014870,0.1779
92,188416,0.009504,95.325426,0.554422,0.025342,0.2011
93,190464,0.003915,28.655359,0.595109,0.011535,0.1320
94,192512,-0.004637,43.254934,0.586511,0.010693,0.1209
95,194560,-0.001178,32.012118,0.589784,0.005186,0.0539
96,196608,0.001770,67.666134,0.588347,0.009707,0.0990
97,198656,-0.001192,101.043795,0.561873,0.022233,0.1415
98,200704,0.014435,13.729743,0.594455,0.017033,0.1467
99,202752,0.002723,25.630696,0.588493,0.005966,0.0698
100,204800,0.002515,31.906397,0.585433,0.004316,0.0347
101,206848,0.002427,60.672043,0.569369,0.007137,0.0889
102,208896,-0.002746,45.761678,0.571999,0.007997,0.0867
103,210944,0.002910,56.826485,0.593663,0.005424,0.0457
104,212992,-0.001960,100.618303,0.558242,0.007692,0.0630
105,215040,0.025171,38.708884,0.614597,0.028414,0.2310
106,217088,0.006709,198.136096,0.559412,0.018728,0.0975
107,219136,-0.003835,38.819877,0.543385,0.027845,0.2094
108,221184,0.005543,30.652629,0.589132,0.007736,0.0917
109,223232,0.006479,170.366703,0.528962,0.041984,0.2295
110,225280,0.024331,21.467086,0.610923,0.021379,0.2413
111,227328,0.002721,154.138732,0.519791,0.055567,0.2535
112,229376,0.009350,26.916143,0.603713,0.022083,0.2829
113,231424,0.009772,152.940846,0.528150,0.039118,0.2143
114,233472,0.006963,6.776890,0.568316,0.028991,0.3070
115,235520,-0.002760,45.717421,0.581831,0.007084,0.0534
116,237568,0.005684,57.471915,0.573944,0.014956,0.1266
117,239616,0.010088,31.626749,0.600906,0.014546,0.1842
118,241664,-0.004793,8.249513,0.573492,0.007679,0.0975
119,243712,0.001927,188.737872,0.538146,0.040625,0.2004
120,245760,0.005456,8.198809,0.576486,0.016399,0.1687
121,247808,-0.000650,57.486730,0.546896,0.019250,0.1628
122,249856,0.010216,36.915655,0.609947,0.009703,0.1037
123,251904,0.001265,130.052028,0.561455,0.018829,0.1478
124,253952,-0.000018,33.560347,0.586700,0.007881,0.1027
125,256000,-0.003559,48.481952,0.562416,0.018305,0.1518
126,258048,0.004426,190.751295,0.547087,0.021601,0.1009
127,260096,0.013839,16.759838,0.602700,0.015686,0.1502
128,262144,0.014894,38.396681,0.621367,0.013804,0.1349
129,264192,0.005493,192.282893,0.551417,0.034623,0.1528
130,266240,0.004223,80.178664,0.538213,0.025891,0.1778
131,268288,0.004980,10.532028,0.600713,0.013463,0.1306
