update,step,policy_loss,value_loss,entropy,approx_kl,clip_fraction
1,2048,-0.015061,42.770255,0.687655,0.005477,0.0754
2,4096,-0.002122,46.320736,0.683743,0.000314,0.0000
3,6144,-0.004153,36.008486,0.676301,0.005295,0.0156
4,8192,-0.010758,20.963013,0.678245,0.011167,0.1130
5,10240,0.002618,32.105067,0.684451,0.002308,0.0109
6,12288,-0.002884,26.953566,0.669242,0.006687,0.0506
7,14336,-0.001748,33.710442,0.666711,0.005726,0.0502
8,16384,-0.003353,37.369073,0.660921,0.003893,0.0122
9,18432,-0.005307,34.078086,0.626541,0.011310,0.1147
10,20480,0.002282,36.099773,0.637608,0.002535,0.0180
11,22528,0.004470,42.148850,0.632469,0.003685,0.0284
12,24576,-0.004973,46.873709,0.632670,0.007471,0.0812
13,26624,0.004116,46.942901,0.633223,0.012990,0.0705
14,28672,-0.005794,51.329651,0.630798,0.007668,0.0492
15,30720,0.002776,51.866266,0.631124,0.009473,0.0915
16,32768,-0.000158,51.199890,0.618666,0.007424,0.0588
17,34816,-0.005142,55.048989,0.614044,0.009360,0.0729
18,36864,0.002300,57.592931,0.617098,0.003175,0.0236
19,38912,-0.006032,57.449740,0.575087,0.015598,0.1794
20,40960,0.003788,54.908351,0.622732,0.004521,0.0437
21,43008,-0.004701,62.940605,0.602560,0.006200,0.0588
22,45056,-0.000131,57.336175,0.607962,0.003851,0.0343
23,47104,-0.006741,58.430014,0.584949,0.005193,0.0499
24,49152,0.014827,38.949471,0.618761,0.007732,0.0755
25,51200,-0.001179,74.310505,0.577632,0.026186,0.1389
26,53248,0.012198,37.621156,0.612302,0.008019,0.0864
27,55296,-0.000135,63.490155,0.558167,0.022797,0.1849
28,57344,0.016344,20.251854,0.592494,0.020914,0.2186
29,59392,0.007867,124.613441,0.526986,0.106276,0.2838
30,61440,0.018651,33.488112,0.607051,0.008365,0.1038
31,63488,0.018927,101.576623,0.529799,0.076450,0.2788
32,65536,0.010333,27.707348,0.593449,0.014063,0.1783
33,67584,0.012298,22.418388,0.617268,0.011727,0.1513
34,69632,-0.000048,120.638389,0.542476,0.036522,0.2022
35,71680,0.014805,20.873045,0.591044,0.007318,0.0686
36,73728,0.011152,40.178201,0.584365,0.014743,0.1528
37,75776,0.000293,65.534250,0.555388,0.018504,0.1732
38,77824,0.015740,28.098881,0.595580,0.012531,0.1383
39,79872,-0.003538,49.159373,0.563027,0.015467,0.1356
40,81920,0.019476,29.494855,0.579799,0.024872,0.2354
41,83968,0.008888,39.065110,0.563770,0.036210,0.2123
42,86016,0.001631,26.011627,0.597538,0.009311,0.1071
43,88064,0.003539,67.658814,0.569850,0.019220,0.1463
44,90112,0.018109,15.958194,0.595987,0.012228,0.1394
45,92160,0.010087,80.461699,0.569070,0.032563,0.2143
46,94208,0.007055,26.183308,0.583352,0.009490,0.0986
47,96256,0.002553,40.816986,0.573951,0.008227,0.1048
48,98304,0.015183,19.634668,0.593326,0.005224,0.0363
49,100352,0.000110,48.146955,0.565015,0.018412,0.1394
50,102400,0.016097,18.111995,0.582443,0.018398,0.1933
51,104448,-0.005719,43.324329,0.569093,0.009839,0.0761
52,106496,-0.001132,19.516853,0.577880,0.016247,0.2314
53,108544,-0.002160,58.579751,0.555205,0.023113,0.1636
54,110592,0.009479,6.496781,0.591757,0.017053,0.2125
55,112640,-0.002480,45.745671,0.540434,0.011629,0.0934
56,114688,0.006795,18.039808,0.575247,0.009153,0.0795
57,116736,-0.004058,11.821165,0.593123,0.015742,0.2238
58,118784,0.021656,193.795781,0.535540,0.053411,0.2057
59,120832,0.003857,6.875843,0.565327,0.012016,0.1728
60,122880,0.008404,68.093757,0.534518,0.052143,0.2250
61,124928,0.015395,6.252751,0.592491,0.021928,0.2322
62,126976,0.002792,65.164861,0.539622,0.037949,0.1760
63,129024,0.003957,5.123360,0.605949,0.012602,0.1478
64,131072,-0.000726,54.318314,0.551373,0.023306,0.1861
65,133120,0.002104,5.091879,0.593056,0.019455,0.2836
66,135168,-0.003303,31.593305,0.568284,0.011599,0.1385
67,137216,0.001844,8.778536,0.593569,0.007221,0.0746
68,139264,0.000139,66.316995,0.540539,0.035119,0.1890
69,141312,0.006419,11.154018,0.576956,0.010861,0.1375
70,143360,0.000262,4.962266,0.593302,0.018237,0.2630
71,145408,0.000346,74.218224,0.532608,0.020950,0.1442
72,147456,0.003987,5.466936,0.590670,0.007482,0.0819
73,149504,-0.004158,31.889251,0.569052,0.005768,0.0429
74,151552,0.003416,6.004529,0.594822,0.017028,0.1680
75,153600,-0.002488,54.676104,0.563670,0.005644,0.0413
76,155648,-0.000338,29.467273,0.578692,0.005083,0.0623
77,157696,0.002138,10.537130,0.585220,0.006100,0.0616
78,159744,0.006975,72.696580,0.570426,0.013433,0.0998
79,161792,-0.008351,7.063083,0.570740,0.017025,0.3130
80,163840,-0.000702,48.650619,0.562764,0.004496,0.0421
81,165888,0.001681,43.973979,0.567411,0.013615,0.1172
82,167936,0.004035,23.276660,0.558222,0.005869,0.0673
83,169984,0.019027,5.512257,0.599545,0.012459,0.0973
84,172032,0.009387,129.684774,0.572682,0.017969,0.1118
85,174080,0.006772,25.929173,0.558717,0.009782,0.0954
86,176128,-0.001586,30.653409,0.584446,0.006402,0.0514
87,178176,-0.001537,55.323240,0.561922,0.008408,0.0584
88,180224,0.004080,27.408080,0.582890,0.004753,0.0521
89,182272,-0.000289,46.070756,0.573711,0.014583,0.1327
90,184320,0.000491,45.198828,0.582824,0.012835,0.1606
91,186368,0.000952,55.931468,0.590248,0.014113,0.0781
92,188416,0.003101,66.492417,0.562934,0.019835,0.1271
93,190464,0.006630,14.786553,0.593161,0.013580,0.2020
94,192512,0.009905,78.615736,0.530621,0.032050,0.1405
95,194560,0.011072,13.155118,0.578469,0.011494,0.1251
96,196608,0.000948,49.868328,0.546950,0.017390,0.1477
97,198656,0.005090,46.360883,0.548247,0.020251,0.1489
98,200704,0.017108,5.034425,0.609285,0.017476,0.3026
99,202752,0.000153,150.686682,0.500575,0.040569,0.1981
100,204800,0.002529,34.255903,0.568625,0.004184,0.0395
101,206848,0.015571,30.634697,0.597123,0.016891,0.1395
102,208896,0.000257,59.316536,0.529095,0.008226,0.0644
103,210944,0.003964,45.146322,0.576613,0.011996,0.0774
104,212992,0.009275,33.148433,0.544726,0.050936,0.2321
105,215040,0.007265,40.325161,0.598614,0.009668,0.1029
106,217088,0.003040,10.831344,0.581649,0.009976,0.1032
107,219136,0.007534,157.863877,0.504504,0.048379,0.1945
108,221184,-0.001707,37.478586,0.571836,0.016241,0.1311
109,223232,-0.001026,26.530686,0.595652,0.020247,0.2830
110,225280,0.041401,5.303961,0.609673,0.024134,0.1952
111,227328,0.010049,363.971262,0.455255,0.129059,0.2783
112,229376,0.017484,15.732534,0.600318,0.022139,0.1849
113,231424,0.000229,39.253783,0.578795,0.010684,0.0837
114,233472,0.004695,41.412819,0.578190,0.018814,0.1786
115,235520,-0.002094,52.622516,0.556183,0.003967,0.0323
116,237568,0.012251,15.182396,0.622994,0.015154,0.1656
117,239616,-0.005386,79.720741,0.528506,0.014512,0.1261
118,241664,0.018592,24.614881,0.543217,0.024824,0.1291
119,243712,0.002567,55.757661,0.574938,0.009219,0.0670
120,245760,0.016497,26.550060,0.611488,0.027482,0.2172
