update,step,policy_loss,value_loss,entropy,approx_kl,clip_fraction
1,2048,-0.024715,0.296854,0.689403,0.003726,0.0361
2,4096,-0.013659,0.112991,0.659352,0.011155,0.1667
3,6144,-0.002050,0.130701,0.644711,0.004240,0.0301
4,8192,-0.006038,0.168348,0.632437,0.008456,0.1083
5,10240,-0.014214,0.189802,0.620080,0.012558,0.2144
6,12288,-0.010538,0.210609,0.591739,0.008939,0.1036
7,14336,-0.013420,0.314078,0.555016,0.012783,0.1662
8,16384,-0.009772,0.466201,0.524888,0.003953,0.0408
9,18432,-0.003238,0.486175,0.507653,0.001312,0.0116
10,20480,-0.002412,0.480730,0.477482,0.001594,0.0134
11,22528,-0.009165,0.588515,0.459800,0.004040,0.0479
12,24576,-0.008618,0.580728,0.445279,0.004703,0.0556
13,26624,-0.001839,0.574427,0.434799,0.002817,0.0297
14,28672,-0.003958,0.541939,0.421807,0.002671,0.0342
15,30720,-0.002432,0.452380,0.415794,0.001869,0.0237
16,32768,-0.004154,0.363146,0.402149,0.004833,0.0622
17,34816,-0.008701,0.260054,0.398783,0.012274,0.0916
18,36864,-0.009842,0.292855,0.402596,0.012070,0.1278
19,38912,-0.013114,0.243838,0.409559,0.029839,0.1950
20,40960,-0.002399,0.500645,0.412741,0.003651,0.0509
21,43008,-0.006426,0.399005,0.426543,0.021697,0.2530
22,45056,-0.005240,0.729319,0.416562,0.013179,0.1983
23,47104,-0.003063,0.542449,0.429962,0.002062,0.0265
24,49152,-0.001913,0.560523,0.416718,0.001974,0.0118
25,51200,-0.002844,0.470050,0.412107,0.003480,0.0444
26,53248,-0.002196,0.629419,0.396714,0.005295,0.0784
27,55296,-0.004893,0.340348,0.395215,0.003190,0.0412
28,57344,-0.003536,0.297220,0.385438,0.002746,0.0385
29,59392,-0.010838,0.325108,0.376969,0.007454,0.0818
30,61440,-0.014351,0.245947,0.367353,0.009798,0.0953
31,63488,-0.017594,1.093613,0.369073,0.031331,0.2234
32,65536,-0.007592,0.366501,0.378340,0.004489,0.0553
33,67584,-0.023530,0.064734,0.360650,0.010513,0.1291
34,69632,-0.019038,0.080015,0.355408,0.009473,0.1283
35,71680,-0.007511,0.084456,0.352138,0.004138,0.0623
36,73728,-0.009765,0.098621,0.342233,0.006169,0.0987
37,75776,-0.018086,0.108971,0.334892,0.013955,0.1651
38,77824,-0.012390,0.123982,0.337052,0.007163,0.1088
39,79872,-0.013125,0.184357,0.337773,0.017501,0.1612
40,81920,-0.002664,0.221943,0.332416,0.004937,0.0789
41,83968,-0.003070,0.279638,0.336354,0.005952,0.0939
42,86016,-0.000622,0.308685,0.338998,0.002185,0.0288
43,88064,-0.003753,0.256748,0.331910,0.010494,0.1387
44,90112,-0.008382,0.283778,0.337362,0.015152,0.1535
45,92160,-0.000168,0.316998,0.332640,0.003255,0.0491
46,94208,-0.001750,0.266936,0.338182,0.004063,0.0580
47,96256,-0.001162,0.274234,0.337003,0.002427,0.0284
48,98304,-0.007455,0.189682,0.333603,0.010663,0.1284
49,100352,-0.001276,0.149802,0.337102,0.002359,0.0298
