update,step,policy_loss,value_loss,entropy,approx_kl,clip_fraction
1,512,-9.593763,53.691899,0.692190,0.000978,0.0000
2,1024,-9.574430,54.314128,0.687115,0.000551,0.0000
3,1536,-8.878975,46.808372,0.682296,0.000363,0.0000
4,2048,-9.279722,49.886204,0.679248,0.000222,0.0000
5,2560,-9.843778,56.728145,0.671891,0.000077,0.0000
6,3072,-8.225592,40.274598,0.670411,0.000014,0.0000
7,3584,-8.816602,46.851118,0.674957,0.000012,0.0000
8,4096,-7.830802,39.633886,0.675395,0.000581,0.0000
9,4608,-8.030830,43.690154,0.676859,0.001084,0.0000
10,5120,-6.073385,30.905722,0.680121,0.002406,0.0015
11,5632,-2.947427,18.316484,0.675407,0.008062,0.0640
12,6144,-4.595490,32.687284,0.676911,0.003880,0.0146
13,6656,-2.627863,25.937490,0.671955,0.008101,0.0723
14,7168,-2.783208,28.283211,0.678988,0.000306,0.0000
15,7680,-4.265003,34.573928,0.675987,0.005658,0.0669
16,8192,-0.716356,34.472368,0.678419,0.011589,0.1328
17,8704,-1.888283,35.948226,0.655553,0.011216,0.1162
18,9216,-2.081408,37.922806,0.673428,0.008739,0.0469
19,9728,-0.633414,29.713518,0.653003,0.007193,0.0464
20,10240,-3.149290,44.176551,0.657652,0.004740,0.0029
21,10752,-4.721668,38.458567,0.663493,0.002327,0.0073
22,11264,1.079987,36.898806,0.653512,0.009358,0.1172
23,11776,0.144880,36.408213,0.635953,0.005518,0.0371
24,12288,-3.577636,35.447601,0.632614,0.000975,0.0000
25,12800,-3.444275,33.558449,0.621919,0.000932,0.0029
26,13312,-0.347298,37.924634,0.625409,0.000801,0.0083
27,13824,-2.491767,41.482717,0.623284,0.007347,0.0708
28,14336,-2.475461,29.228102,0.604599,0.005651,0.0503
29,14848,-2.411758,38.835526,0.621968,0.006699,0.0493
30,15360,-4.509778,36.386600,0.630694,0.008009,0.0835
31,15872,3.239565,48.867609,0.630188,0.005022,0.0356
32,16384,-1.780601,42.087694,0.586116,0.005847,0.0420
33,16896,-1.596147,49.805386,0.636757,0.005691,0.0371
34,17408,-3.166776,46.239670,0.628858,0.000464,0.0010
35,17920,-4.393084,53.638727,0.645135,0.000219,0.0005
36,18432,-0.765118,56.241185,0.607918,0.006890,0.0566
37,18944,-1.639903,48.902394,0.564512,0.015133,0.1714
38,19456,-6.080850,54.452037,0.625814,0.001788,0.0093
39,19968,-7.199521,53.545092,0.634365,0.002060,0.0137
40,20480,0.642049,58.796612,0.624289,0.000794,0.0063
41,20992,-0.608235,56.888268,0.603997,0.004635,0.0410
42,21504,-5.369476,59.396904,0.618940,0.001330,0.0083
43,22016,-6.142825,50.040794,0.641233,0.000288,0.0000
44,22528,-1.830420,61.652559,0.616258,0.003429,0.0303
45,23040,-4.194790,50.118181,0.604698,0.001023,0.0088
46,23552,-5.970048,45.009543,0.627750,0.001046,0.0039
47,24064,0.458823,67.847097,0.612500,0.007683,0.0747
48,24576,-4.408013,58.300894,0.631186,0.007724,0.0508
49,25088,-4.023535,58.995410,0.622733,0.001880,0.0098
50,25600,-1.400528,61.589868,0.613346,0.001738,0.0132
51,26112,-2.798588,52.546867,0.623750,0.005551,0.0449
52,26624,-5.051627,58.098115,0.621929,0.001144,0.0029
53,27136,-0.355348,76.021065,0.605236,0.011060,0.1284
54,27648,0.249476,65.937715,0.588973,0.009018,0.0693
55,28160,-3.782797,63.870724,0.588991,0.008092,0.0688
56,28672,-5.036767,54.784348,0.632483,0.001014,0.0093
57,29184,-3.190945,56.156586,0.611425,0.000653,0.0029
58,29696,2.756748,75.818811,0.611682,0.004565,0.0288
59,30208,-4.651585,50.553135,0.616091,0.002252,0.0176
60,30720,-1.935452,57.660125,0.602993,0.001046,0.0068
61,31232,-3.369941,36.612093,0.608171,0.000442,0.0039
62,31744,-3.033821,56.441218,0.606164,0.002263,0.0088
63,32256,-2.740185,68.709433,0.614479,0.004984,0.0439
64,32768,-2.754072,61.882743,0.605881,0.006151,0.0620
65,33280,-2.128781,54.779535,0.599095,0.007197,0.0630
66,33792,2.061623,88.191082,0.566322,0.015740,0.2153
67,34304,-4.756904,49.923088,0.596126,0.005539,0.0601
68,34816,-1.054036,73.433719,0.574784,0.009124,0.1401
69,35328,-2.212661,64.709779,0.581911,0.002460,0.0166
70,35840,-3.265337,42.569052,0.601545,0.001703,0.0146
71,36352,-3.462865,39.153237,0.587674,0.001026,0.0054
72,36864,-0.041193,62.514692,0.599590,0.005160,0.0576
73,37376,0.055121,53.161087,0.586538,0.005402,0.0708
74,37888,0.644634,64.997110,0.586591,0.007069,0.0493
75,38400,-0.003916,63.202412,0.560970,0.007687,0.1162
76,38912,-4.157793,48.059887,0.598587,0.002886,0.0322
77,39424,5.857050,100.181689,0.574613,0.012384,0.0801
78,39936,-3.098080,46.814576,0.575933,0.001097,0.0073
79,40448,-3.324118,27.692651,0.604965,0.002852,0.0142
80,40960,-2.238588,43.999007,0.597738,0.008464,0.1021
81,41472,0.299344,72.043842,0.611930,0.002538,0.0166
82,41984,0.132821,65.440597,0.579218,0.005436,0.0415
83,42496,-3.742029,29.563139,0.566385,0.002103,0.0215
84,43008,1.423967,76.643344,0.574614,0.011705,0.1289
85,43520,0.019566,74.124961,0.562037,0.008645,0.0645
86,44032,-1.912000,41.268991,0.547268,0.002509,0.0146
87,44544,-3.846302,21.386260,0.574544,0.002452,0.0249
88,45056,-3.264682,32.234498,0.587326,0.002040,0.0088
89,45568,-2.968170,24.571391,0.587469,0.004003,0.0391
90,46080,-2.290011,14.229646,0.570286,0.001599,0.0127
91,46592,6.507072,127.105066,0.597053,0.014525,0.2144
92,47104,-1.948862,39.316851,0.592265,0.006037,0.0610
93,47616,-0.766007,62.114774,0.579989,0.012986,0.1411
94,48128,-3.360799,17.589907,0.607930,0.002736,0.0166
95,48640,4.500233,86.547301,0.577949,0.004221,0.0298
96,49152,-3.955344,20.435994,0.585162,0.001531,0.0181
97,49664,-3.576437,16.859719,0.584316,0.005039,0.0635
98,50176,-1.240410,47.101201,0.591661,0.009860,0.1006
99,50688,1.043218,73.433347,0.607787,0.009107,0.0659
100,51200,-1.006888,26.200829,0.569886,0.006826,0.0723
101,51712,4.575436,106.957703,0.584916,0.010967,0.1724
102,52224,-3.726051,12.990884,0.598611,0.001209,0.0078
103,52736,-0.886152,45.205503,0.557704,0.001206,0.0044
104,53248,-2.241111,29.683397,0.574056,0.006491,0.0767
105,53760,-2.631366,25.964023,0.570610,0.006527,0.0625
106,54272,4.623915,105.338786,0.549832,0.006822,0.0649
107,54784,-2.473480,30.640782,0.558253,0.005731,0.0581
108,55296,3.474722,94.782544,0.538994,0.014666,0.2065
109,55808,-4.836557,19.343973,0.595929,0.001069,0.0029
110,56320,-3.102342,33.408923,0.595278,0.003495,0.0254
111,56832,2.838687,78.332336,0.579106,0.003232,0.0181
112,57344,-4.744373,21.323336,0.594594,0.001900,0.0264
113,57856,-1.649779,50.059357,0.615406,0.007767,0.0669
114,58368,0.477708,46.181949,0.566081,0.004581,0.0483
115,58880,0.611981,46.205261,0.555048,0.009096,0.1313
116,59392,-4.376284,17.593183,0.564903,0.001560,0.0132
117,59904,-3.914874,13.733234,0.595931,0.001934,0.0132
118,60416,-0.265180,51.636000,0.585381,0.005557,0.0474
119,60928,-0.650403,60.703303,0.602257,0.003448,0.0200
120,61440,-2.439986,53.894715,0.580459,0.004042,0.0308
121,61952,0.120661,56.260530,0.607777,0.002723,0.0220
122,62464,4.567381,116.405020,0.578584,0.006495,0.0801
