update,step,policy_loss,value_loss,entropy,approx_kl,clip_fraction
1,512,-8.273535,42.083252,0.692517,0.000592,0.0000
2,1024,-8.079356,39.648537,0.690150,0.000329,0.0000
3,1536,-9.589701,53.928617,0.687435,0.000347,0.0000
4,2048,-9.588475,54.345017,0.681636,0.000279,0.0000
5,2560,-9.769503,54.769963,0.678176,0.000149,0.0000
6,3072,-9.825896,55.801567,0.675394,0.000095,0.0000
7,3584,-8.842780,48.362155,0.673679,0.000010,0.0000
8,4096,-9.331277,52.068259,0.674986,0.000289,0.0000
9,4608,-7.712805,40.014415,0.677000,0.000160,0.0000
10,5120,-7.628906,41.342511,0.676969,0.004137,0.0068
11,5632,-4.958360,27.558970,0.677673,0.003464,0.0151
12,6144,-3.720126,24.618957,0.679591,0.001143,0.0005
13,6656,-3.772470,29.078773,0.681215,0.000241,0.0000
14,7168,-2.073362,24.325179,0.669363,0.008451,0.0874
15,7680,-2.338202,36.638095,0.678116,0.009874,0.1187
16,8192,-5.622639,47.720752,0.679058,0.001169,0.0044
17,8704,0.096058,29.526880,0.662156,0.011186,0.0933
18,9216,-3.757348,43.142125,0.661402,0.008400,0.0640
19,9728,-5.329926,47.064709,0.667784,0.000702,0.0024
20,10240,0.457124,30.617014,0.658121,0.002971,0.0234
21,10752,-3.875682,42.626503,0.641112,0.000686,0.0020
22,11264,0.000131,32.910469,0.636117,0.001656,0.0151
23,11776,-1.544737,38.373078,0.635410,0.002080,0.0122
24,12288,-4.976596,47.692877,0.636454,0.002483,0.0073
25,12800,-4.839653,45.946269,0.649993,0.000453,0.0020
26,13312,0.353083,39.496865,0.628498,0.013468,0.1460
27,13824,-4.405645,48.071154,0.649535,0.002625,0.0039
28,14336,-1.913099,45.540439,0.621899,0.007512,0.0845
29,14848,-5.028405,52.464580,0.643315,0.006870,0.0298
30,15360,0.782294,38.197768,0.602519,0.014360,0.1943
31,15872,-6.134646,57.192049,0.644973,0.001260,0.0020
32,16384,-2.327789,42.414346,0.615642,0.007248,0.0820
33,16896,-3.047615,53.135643,0.632274,0.001180,0.0059
34,17408,-5.915301,57.430890,0.644488,0.001262,0.0068
35,17920,-3.192265,53.729648,0.642803,0.000787,0.0049
36,18432,-3.879345,57.306230,0.602572,0.004279,0.0337
37,18944,1.724106,62.344468,0.622846,0.004364,0.0283
38,19456,-5.411148,59.946290,0.628439,0.000699,0.0010
39,19968,-1.302983,53.573343,0.611879,0.007940,0.0645
40,20480,-3.224301,53.187001,0.616939,0.006669,0.0659
41,20992,-3.256713,52.872972,0.621655,0.005271,0.0366
42,21504,-5.944857,53.535230,0.635218,0.001091,0.0068
43,22016,-3.118427,51.763330,0.636808,0.000509,0.0000
44,22528,3.253217,75.525568,0.593558,0.011608,0.0840
45,23040,-3.496899,52.730291,0.607520,0.009130,0.0723
46,23552,-5.953154,57.515153,0.616990,0.005498,0.0464
47,24064,-1.048303,54.655888,0.598658,0.010839,0.1157
48,24576,-3.313173,54.401053,0.617195,0.007123,0.0522
49,25088,-2.323725,49.835979,0.589833,0.004004,0.0151
50,25600,-4.093476,45.764152,0.621403,0.005176,0.0430
51,26112,-2.955189,56.979509,0.609071,0.001851,0.0088
52,26624,-2.002233,59.785442,0.604029,0.008462,0.0747
53,27136,-0.968915,65.487161,0.613708,0.012194,0.1299
54,27648,-2.104385,64.278819,0.614628,0.002730,0.0103
55,28160,-6.002665,44.229255,0.611586,0.003855,0.0347
56,28672,-3.307722,53.675475,0.623650,0.005487,0.0371
57,29184,3.304950,85.212640,0.587696,0.003349,0.0273
58,29696,-1.878990,57.011033,0.583008,0.013892,0.1265
59,30208,-1.878800,66.724569,0.590091,0.009141,0.1187
60,30720,-6.883276,51.867513,0.633974,0.001242,0.0083
61,31232,-0.526933,60.731322,0.583227,0.001995,0.0171
62,31744,-5.152400,54.219879,0.608642,0.004686,0.0254
63,32256,-3.067480,68.015108,0.609749,0.005535,0.0464
64,32768,-0.991213,67.852538,0.602796,0.003960,0.0322
65,33280,-1.753770,62.926249,0.600817,0.010072,0.0898
66,33792,-2.011115,58.953484,0.595516,0.008594,0.1162
67,34304,-3.905169,46.230873,0.594386,0.001990,0.0122
68,34816,-4.943309,38.457872,0.619615,0.000990,0.0049
69,35328,-0.156197,72.520625,0.602555,0.005737,0.0552
