episode,step,return
723,20461,30.0
724,20486,25.0
725,20512,26.0
726,20531,19.0
727,20543,12.0
728,20569,26.0
729,20618,49.0
730,20640,22.0
731,20667,27.0
732,20693,26.0
733,20709,16.0
734,20789,80.0
735,20833,44.0
736,20861,28.0
737,20907,46.0
738,20930,23.0
739,20974,44.0
740,20994,20.0
741,21015,21.0
742,21056,41.0
743,21077,21.0
744,21101,24.0
745,21114,13.0
746,21166,52.0
747,21202,36.0
748,21253,51.0
749,21285,32.0
750,21298,13.0
751,21370,72.0
752,21391,21.0
753,21406,15.0
754,21421,15.0
755,21452,31.0
756,21473,21.0
757,21525,52.0
758,21566,41.0
759,21685,119.0
760,21743,58.0
761,21785,42.0
762,21806,21.0
763,21819,13.0
764,21851,32.0
765,21865,14.0
766,21903,38.0
767,21919,16.0
768,21939,20.0
769,21973,34.0
770,22004,31.0
771,22023,19.0
772,22060,37.0
773,22081,21.0
774,22114,33.0
775,22135,21.0
776,22193,58.0
777,22204,11.0
778,22239,35.0
779,22273,34.0
780,22314,41.0
781,22325,11.0
782,22350,25.0
783,22376,26.0
784,22397,21.0
785,22429,32.0
786,22470,41.0
787,22492,22.0
788,22539,47.0
789,22596,57.0
790,22612,16.0
791,22649,37.0
792,22675,26.0
793,22701,26.0
794,22725,24.0
795,22751,26.0
796,22785,34.0
797,22810,25.0
798,22833,23.0
799,22861,28.0
800,22887,26.0
801,22913,26.0
802,22934,21.0
803,22963,29.0
804,23022,59.0
805,23057,35.0
806,23093,36.0
807,23149,56.0
808,23175,26.0
809,23226,51.0
810,23295,69.0
811,23328,33.0
812,23355,27.0
813,23379,24.0
814,23401,22.0
815,23419,18.0
816,23442,23.0
817,23481,39.0
818,23511,30.0
819,23538,27.0
820,23554,16.0
821,23579,25.0
822,23604,25.0
823,23637,33.0
824,23669,32.0
825,23686,17.0
826,23697,11.0
827,23723,26.0
828,23750,27.0
829,23761,11.0
830,23780,19.0
831,23797,17.0
832,23842,45.0
833,23871,29.0
834,23914,43.0
835,23931,17.0
836,23947,16.0
837,23985,38.0
838,24032,47.0
839,24055,23.0
840,24089,34.0
841,24127,38.0
842,24148,21.0
843,24166,18.0
844,24194,28.0
845,24250,56.0
846,24274,24.0
847,24285,11.0
848,24303,18.0
849,24332,29.0
850,24349,17.0
851,24389,40.0
852,24433,44.0
853,24463,30.0
854,24481,18.0
855,24502,21.0
856,24534,32.0
857,24584,50.0
858,24668,84.0
859,24724,56.0
860,24798,74.0
861,24858,60.0
862,24931,73.0
863,24962,31.0
864,25035,73.0
865,25097,62.0
866,25132,35.0
867,25191,59.0
868,25216,25.0
869,25230,14.0
870,25310,80.0
871,25339,29.0
872,25361,22.0
873,25432,71.0
874,25520,88.0
875,25547,27.0
876,25580,33.0
877,25632,52.0
878,25650,18.0
879,25690,40.0
880,25743,53.0
881,25815,72.0
882,25840,25.0
883,25866,26.0
884,25902,36.0
885,25927,25.0
886,25962,35.0
887,25991,29.0
888,26011,20.0
889,26029,18.0
890,26067,38.0
891,26131,64.0
892,26208,77.0
893,26227,19.0
894,26242,15.0
895,26274,32.0
896,26319,45.0
897,26382,63.0
898,26405,23.0
899,26435,30.0
900,26497,62.0
901,26532,35.0
902,26641,109.0
903,26668,27.0
904,26704,36.0
905,26756,52.0
906,26798,42.0
907,26815,17.0
908,26841,26.0
909,26872,31.0
910,26886,14.0
911,26924,38.0
912,26971,47.0
913,27004,33.0
914,27083,79.0
915,27112,29.0
916,27146,34.0
917,27189,43.0
918,27208,19.0
919,27236,28.0
920,27281,45.0
921,27308,27.0
922,27328,20.0
923,27362,34.0
924,27401,39.0
925,27433,32.0
926,27498,65.0
927,27521,23.0
928,27554,33.0
929,27572,18.0
930,27596,24.0
931,27619,23.0
932,27675,56.0
933,27698,23.0
934,27725,27.0
935,27749,24.0
936,27770,21.0
937,27801,31.0
938,27870,69.0
939,27899,29.0
940,27946,47.0
941,28027,81.0
942,28119,92.0
943,28130,11.0
944,28161,31.0
945,28189,28.0
946,28203,14.0
947,28232,29.0
948,28244,12.0
949,28259,15.0
950,28327,68.0
951,28388,61.0
952,28423,35.0
953,28451,28.0
954,28497,46.0
955,28511,14.0
956,28531,20.0
957,28578,47.0
958,28598,20.0
959,28619,21.0
960,28645,26.0
961,28722,77.0
962,28766,44.0
963,28879,113.0
964,28931,52.0
965,28941,10.0
966,28972,31.0
967,29065,93.0
968,29138,73.0
969,29204,66.0
970,29277,73.0
971,29295,18.0
972,29339,44.0
973,29372,33.0
974,29392,20.0
975,29431,39.0
976,29503,72.0
977,29526,23.0
978,29567,41.0
979,29613,46.0
980,29690,77.0
981,29730,40.0
982,29860,130.0
983,29991,131.0
984,30012,21.0
985,30097,85.0
986,30138,41.0
987,30215,77.0
988,30261,46.0
989,30310,49.0
990,30354,44.0
991,30605,251.0
992,30625,20.0
993,30650,25.0
994,30726,76.0
995,30739,13.0
996,30856,117.0
997,30883,27.0
998,30923,40.0
999,30941,18.0
1000,30955,14.0
1001,30983,28.0
1002,31001,18.0
1003,31017,16.0
1004,31106,89.0
1005,31129,23.0
1006,31154,25.0
1007,31169,15.0
1008,31248,79.0
1009,31299,51.0
1010,31336,37.0
1011,31352,16.0
1012,31414,62.0
1013,31444,30.0
1014,31463,19.0
1015,31493,30.0
1016,31527,34.0
1017,31551,24.0
1018,31568,17.0
1019,31614,46.0
1020,31691,77.0
1021,31726,35.0
1022,31791,65.0
1023,31825,34.0
1024,31912,87.0
1025,31936,24.0
1026,31985,49.0
1027,32035,50.0
1028,32055,20.0
1029,32080,25.0
1030,32111,31.0
1031,32128,17.0
1032,32154,26.0
1033,32189,35.0
1034,32265,76.0
1035,32280,15.0
1036,32323,43.0
1037,32366,43.0
1038,32392,26.0
1039,32422,30.0
1040,32480,58.0
1041,32529,49.0
1042,32562,33.0
1043,32581,19.0
1044,32658,77.0
1045,32676,18.0
1046,32725,49.0
1047,32776,51.0
1048,32814,38.0
1049,32870,56.0
1050,32976,106.0
1051,33041,65.0
1052,33133,92.0
1053,33205,72.0
1054,33226,21.0
1055,33249,23.0
1056,33278,29.0
1057,33301,23.0
1058,33315,14.0
1059,33401,86.0
1060,33431,30.0
1061,33495,64.0
1062,33557,62.0
1063,33597,40.0
1064,33622,25.0
1065,33716,94.0
1066,33744,28.0
1067,33788,44.0
1068,33831,43.0
1069,33899,68.0
1070,33927,28.0
1071,34021,94.0
1072,34059,38.0
1073,34089,30.0
1074,34134,45.0
1075,34182,48.0
1076,34248,66.0
1077,34359,111.0
1078,34375,16.0
1079,34409,34.0
1080,34538,129.0
1081,34598,60.0
1082,34752,154.0
1083,34790,38.0
1084,34826,36.0
1085,34846,20.0
1086,34881,35.0
1087,34908,27.0
1088,34922,14.0
1089,34942,20.0
1090,35031,89.0
1091,35046,15.0
1092,35061,15.0
1093,35138,77.0
1094,35155,17.0
1095,35191,36.0
1096,35244,53.0
1097,35288,44.0
1098,35307,19.0
1099,35331,24.0
1100,35385,54.0
1101,35489,104.0
1102,35507,18.0
1103,35537,30.0
1104,35665,128.0
1105,35690,25.0
1106,35711,21.0
1107,35750,39.0
1108,35842,92.0
1109,35868,26.0
1110,35893,25.0
1111,35945,52.0
1112,35965,20.0
1113,35986,21.0
1114,36012,26.0
1115,36031,19.0
1116,36110,79.0
1117,36152,42.0
1118,36184,32.0
1119,36214,30.0
1120,36238,24.0
1121,36339,101.0
1122,36406,67.0
1123,36430,24.0
1124,36482,52.0
1125,36500,18.0
1126,36539,39.0
1127,36657,118.0
1128,36676,19.0
1129,36690,14.0
1130,36707,17.0
1131,36754,47.0
1132,36784,30.0
1133,36813,29.0
1134,36860,47.0
1135,37002,142.0
1136,37105,103.0
1137,37132,27.0
1138,37221,89.0
1139,37273,52.0
1140,37299,26.0
1141,37428,129.0
1142,37468,40.0
1143,37515,47.0
1144,37531,16.0
1145,37566,35.0
1146,37619,53.0
1147,37653,34.0
1148,37693,40.0
1149,37735,42.0
1150,37845,110.0
1151,37867,22.0
1152,37897,30.0
1153,37980,83.0
1154,38059,79.0
1155,38183,124.0
1156,38211,28.0
1157,38284,73.0
1158,38355,71.0
1159,38383,28.0
1160,38487,104.0
1161,38648,161.0
1162,38673,25.0
1163,38790,117.0
1164,38936,146.0
1165,38960,24.0
1166,38987,27.0
1167,39006,19.0
1168,39173,167.0
1169,39208,35.0
1170,39265,57.0
1171,39277,12.0
1172,39299,22.0
1173,39318,19.0
1174,39345,27.0
1175,39467,122.0
1176,39492,25.0
1177,39518,26.0
1178,39631,113.0
1179,39687,56.0
1180,39731,44.0
1181,39775,44.0
1182,39791,16.0
1183,39810,19.0
1184,39827,17.0
1185,40005,178.0
1186,40047,42.0
1187,40068,21.0
1188,40097,29.0
1189,40110,13.0
1190,40154,44.0
1191,40195,41.0
1192,40230,35.0
1193,40328,98.0
1194,40364,36.0
1195,40497,133.0
1196,40555,58.0
1197,40565,10.0
1198,40582,17.0
1199,40604,22.0
1200,40628,24.0
1201,40655,27.0
1202,40685,30.0
1203,40761,76.0
1204,40805,44.0
1205,40839,34.0
1206,40884,45.0
1207,40905,21.0
1208,40959,54.0
1209,41057,98.0
1210,41155,98.0
1211,41246,91.0
1212,41304,58.0
1213,41415,111.0
1214,41434,19.0
1215,41485,51.0
1216,41701,216.0
1217,41822,121.0
1218,41866,44.0
1219,41978,112.0
1220,42190,212.0
1221,42237,47.0
1222,42297,60.0
1223,42362,65.0
1224,42410,48.0
1225,42428,18.0
1226,42472,44.0
1227,42496,24.0
1228,42514,18.0
1229,42655,141.0
1230,42797,142.0
1231,42839,42.0
1232,42930,91.0
1233,42985,55.0
1234,43021,36.0
1235,43045,24.0
1236,43064,19.0
1237,43202,138.0
1238,43311,109.0
1239,43363,52.0
1240,43415,52.0
1241,43470,55.0
1242,43503,33.0
1243,43531,28.0
1244,43576,45.0
1245,43595,19.0
1246,43710,115.0
1247,43774,64.0
1248,43805,31.0
1249,43829,24.0
1250,43935,106.0
1251,43974,39.0
1252,44148,174.0
1253,44204,56.0
1254,44260,56.0
1255,44307,47.0
1256,44356,49.0
1257,44402,46.0
1258,44423,21.0
1259,44447,24.0
1260,44491,44.0
1261,44510,19.0
1262,44550,40.0
1263,44595,45.0
1264,44651,56.0
1265,44691,40.0
1266,44707,16.0
1267,44741,34.0
1268,44756,15.0
1269,44876,120.0
1270,44975,99.0
1271,45055,80.0
1272,45102,47.0
1273,45153,51.0
1274,45302,149.0
1275,45556,254.0
1276,45668,112.0
1277,45834,166.0
1278,45863,29.0
1279,45886,23.0
1280,45984,98.0
1281,46011,27.0
1282,46036,25.0
1283,46048,12.0
1284,46184,136.0
1285,46217,33.0
1286,46247,30.0
1287,46279,32.0
1288,46473,194.0
1289,46527,54.0
1290,46566,39.0
1291,46600,34.0
1292,46633,33.0
1293,46711,78.0
1294,46744,33.0
1295,46767,23.0
1296,46844,77.0
1297,46862,18.0
1298,46954,92.0
1299,47201,247.0
1300,47411,210.0
1301,47444,33.0
1302,47467,23.0
1303,47607,140.0
1304,47676,69.0
1305,47693,17.0
1306,47728,35.0
1307,47757,29.0
1308,47783,26.0
1309,47888,105.0
1310,47904,16.0
1311,47966,62.0
1312,47997,31.0
1313,48076,79.0
1314,48184,108.0
1315,48208,24.0
1316,48243,35.0
1317,48422,179.0
1318,48501,79.0
1319,48542,41.0
1320,48585,43.0
1321,48603,18.0
1322,48692,89.0
1323,48768,76.0
1324,48788,20.0
1325,48826,38.0
1326,48864,38.0
1327,48900,36.0
1328,48976,76.0
1329,49055,79.0
1330,49141,86.0
1331,49272,131.0
1332,49391,119.0
1333,49451,60.0
1334,49557,106.0
1335,49589,32.0
1336,49717,128.0
1337,49916,199.0
1338,49935,19.0
1339,50017,82.0
1340,50162,145.0
1341,50313,151.0
1342,50448,135.0
1343,50545,97.0
1344,50710,165.0
1345,50740,30.0
1346,50772,32.0
1347,50924,152.0
1348,51036,112.0
1349,51067,31.0
1350,51204,137.0
1351,51228,24.0
1352,51279,51.0
1353,51312,33.0
1354,51380,68.0
1355,51409,29.0
1356,51575,166.0
1357,51604,29.0
1358,51647,43.0
1359,51698,51.0
1360,51739,41.0
1361,51782,43.0
1362,51797,15.0
1363,51846,49.0
