update,step,policy_loss,value_loss,entropy,approx_kl,clip_fraction
1,2048,-8.502966,42.775112,0.688121,0.005012,0.0658
2,4096,-9.327108,46.688669,0.677646,0.002264,0.0104
3,6144,-9.041492,40.257983,0.671815,0.000225,0.0001
4,8192,-7.468450,32.368417,0.671979,0.004739,0.0252
5,10240,-4.967764,26.294300,0.675020,0.009509,0.0691
6,12288,-4.304746,31.392552,0.660285,0.009257,0.0510
7,14336,-0.435543,35.598005,0.656468,0.031196,0.2176
8,16384,0.533909,25.423027,0.597474,0.025715,0.2934
9,18432,-2.205519,30.942771,0.629048,0.010035,0.1315
10,20480,-4.297960,41.379514,0.644883,0.004058,0.0366
11,22528,-2.787846,47.508748,0.638064,0.003420,0.0201
12,24576,-4.825259,47.018608,0.641177,0.007021,0.0569
13,26624,-1.695545,48.585950,0.596884,0.017275,0.1090
14,28672,-6.697769,47.350602,0.635945,0.006940,0.0672
15,30720,0.376053,55.527691,0.585539,0.019639,0.1572
16,32768,-7.040703,51.275530,0.633974,0.008211,0.0706
17,34816,-0.989158,56.583924,0.594333,0.016836,0.0980
18,36864,-5.041185,47.842000,0.624286,0.009814,0.0848
19,38912,-2.954833,53.459116,0.617317,0.005635,0.0387
20,40960,-0.595096,64.810376,0.586535,0.014842,0.0940
21,43008,-7.192254,34.539129,0.637684,0.007948,0.0717
22,45056,0.865874,72.141330,0.575496,0.025161,0.1293
23,47104,-5.343850,39.606624,0.615255,0.009786,0.0806
24,49152,2.316513,75.764254,0.560016,0.032297,0.1876
25,51200,-5.241691,36.012261,0.620682,0.006876,0.0517
26,53248,-0.183319,59.169767,0.579471,0.016866,0.1094
27,55296,-2.921791,40.334271,0.598625,0.009124,0.0993
28,57344,-2.373605,44.659241,0.598533,0.004255,0.0252
29,59392,-1.825655,47.287302,0.578707,0.014979,0.1097
30,61440,-2.577857,43.891932,0.602839,0.010748,0.0957
31,63488,-0.074280,52.793745,0.565978,0.013493,0.1128
32,65536,-3.150615,26.376426,0.600168,0.013492,0.1187
33,67584,-1.568004,50.269731,0.572398,0.021353,0.1400
34,69632,-3.491682,26.592967,0.601174,0.010108,0.1087
35,71680,2.704287,78.493464,0.536939,0.042327,0.2162
36,73728,-4.577697,26.341206,0.568861,0.008417,0.0735
37,75776,-2.271850,35.330538,0.592464,0.007585,0.0739
38,77824,3.812799,81.017235,0.520881,0.052769,0.2244
39,79872,-3.301066,16.728939,0.579799,0.027251,0.2857
40,81920,5.133578,114.061645,0.553977,0.059068,0.2350
41,83968,-5.583493,21.184835,0.553712,0.007876,0.0650
42,86016,1.696377,71.234236,0.540491,0.044603,0.1473
43,88064,-2.924931,14.707297,0.595178,0.015907,0.1516
44,90112,-2.288319,52.281084,0.605656,0.011649,0.1203
45,92160,-2.033075,60.638529,0.616301,0.013254,0.1277
46,94208,-0.961122,63.594128,0.556502,0.040113,0.1446
47,96256,-3.404656,21.152016,0.608006,0.016923,0.1364
48,98304,7.323701,151.263921,0.524603,0.054029,0.2066
49,100352,-4.233202,34.483773,0.614330,0.019262,0.1573
50,102400,1.026917,59.626440,0.551196,0.050801,0.1496
51,104448,-0.618667,47.001727,0.568000,0.009649,0.0650
52,106496,-1.935899,11.215554,0.552200,0.007038,0.0568
53,108544,3.969686,98.390710,0.509662,0.063298,0.2695
54,110592,-0.699307,25.402254,0.563474,0.008311,0.0706
55,112640,-0.536013,22.393346,0.577789,0.005554,0.0456
56,114688,-0.081967,37.144465,0.566694,0.006776,0.0679
57,116736,-0.006157,37.459446,0.569306,0.010795,0.1016
58,118784,-1.174324,4.722294,0.587213,0.017073,0.1436
59,120832,9.760680,190.964787,0.525742,0.057476,0.2317
60,122880,-1.257825,4.991829,0.584270,0.017979,0.1629
61,124928,3.850250,81.554047,0.516262,0.062445,0.2666
62,126976,-0.935556,5.175349,0.584213,0.008913,0.0768
63,129024,2.132061,61.261433,0.538410,0.025304,0.1263
64,131072,-1.086742,3.262286,0.586222,0.016360,0.1787
65,133120,2.354436,74.511278,0.548218,0.018829,0.1303
66,135168,-1.646045,4.683906,0.593413,0.013526,0.1232
67,137216,4.691880,121.103227,0.509664,0.037888,0.1815
68,139264,-1.675028,4.078427,0.590008,0.009526,0.0793
69,141312,-0.525505,13.185814,0.576486,0.014303,0.1464
70,143360,-1.661098,25.385535,0.577907,0.010368,0.1108
71,145408,7.922408,168.039838,0.533454,0.071573,0.2335
72,147456,-0.593763,8.170422,0.586843,0.010600,0.0939
73,149504,1.251108,49.894001,0.559519,0.025777,0.1793
74,151552,-1.501569,3.753852,0.583337,0.011105,0.1295
75,153600,1.982388,57.932615,0.558212,0.029727,0.1962
76,155648,-1.352014,2.986080,0.582652,0.014589,0.2115
77,157696,2.718361,85.567511,0.553952,0.039824,0.1323
78,159744,0.208385,20.071475,0.547846,0.009777,0.0962
79,161792,-1.975432,3.537460,0.596947,0.015105,0.1607
80,163840,0.457872,69.471523,0.532942,0.013643,0.0941
81,165888,-0.793388,11.225929,0.582133,0.010626,0.1074
82,167936,3.067759,92.956224,0.515287,0.055443,0.2819
83,169984,3.146768,5.206371,0.532973,0.014739,0.1676
84,172032,-0.136032,4.358329,0.590932,0.009271,0.0955
85,174080,4.295471,90.116738,0.493267,0.028274,0.1534
86,176128,-0.865065,4.295423,0.586258,0.014897,0.1519
87,178176,0.278859,34.767650,0.551871,0.019397,0.1563
88,180224,3.110012,52.469052,0.509812,0.038243,0.1943
89,182272,-0.024475,2.424240,0.579254,0.016054,0.2476
90,184320,0.406865,5.563964,0.566725,0.018162,0.1736
91,186368,0.594394,64.989016,0.555259,0.020760,0.0867
92,188416,-0.440035,16.040144,0.582586,0.014747,0.1120
93,190464,0.179787,36.242922,0.562327,0.017205,0.1310
94,192512,-0.560648,48.141350,0.556656,0.011909,0.0696
95,194560,-1.451842,42.942955,0.598764,0.017127,0.1219
96,196608,3.007296,111.221312,0.531921,0.040432,0.1445
97,198656,-1.660285,33.470797,0.598766,0.010579,0.0854
98,200704,-0.803536,53.362952,0.601695,0.006716,0.0508
99,202752,-0.504982,28.186819,0.574295,0.011626,0.0860
100,204800,1.271797,70.503431,0.554069,0.019172,0.1159
101,206848,-1.077461,20.948330,0.581160,0.007485,0.0834
102,208896,-1.413652,3.724080,0.569503,0.013903,0.1757
103,210944,1.303960,71.992092,0.519354,0.016959,0.1206
104,212992,-1.041192,41.804749,0.594097,0.008884,0.0900
105,215040,-1.350557,30.531470,0.584712,0.006743,0.0597
106,217088,3.559146,121.415945,0.553025,0.024719,0.1404
107,219136,-0.749911,15.078900,0.589064,0.008442,0.0751
108,221184,-0.421541,39.368601,0.560669,0.007386,0.0847
109,223232,-0.909442,23.744123,0.586151,0.008352,0.0917
110,225280,-2.032308,20.137723,0.583904,0.007019,0.0692
111,227328,3.415305,112.983634,0.529609,0.037784,0.1167
112,229376,0.435450,30.506669,0.569673,0.019256,0.2119
113,231424,0.332080,60.648544,0.557019,0.029750,0.1984
114,233472,-0.371071,46.218614,0.554865,0.014984,0.1232
115,235520,-0.847522,49.194019,0.594200,0.009334,0.0827
116,237568,0.026762,64.258824,0.583944,0.002708,0.0268
117,239616,0.090032,56.311981,0.590180,0.003640,0.0259
118,241664,-0.508605,55.661225,0.601560,0.008930,0.0586
119,243712,5.384617,142.724876,0.528189,0.050809,0.1940
120,245760,-1.371427,15.552209,0.592491,0.011388,0.1090
121,247808,-1.473801,23.134250,0.603570,0.005919,0.0545
122,249856,3.876312,105.986553,0.508255,0.051801,0.1863
123,251904,-1.042588,40.872460,0.594494,0.008696,0.0657
124,253952,-0.561017,41.111250,0.569574,0.011885,0.0964
125,256000,1.074190,71.301659,0.566076,0.020372,0.1096
126,258048,-1.177986,34.862490,0.579037,0.004666,0.0447
127,260096,-0.407382,49.600348,0.605014,0.009313,0.1013
128,262144,0.206260,66.531072,0.581173,0.006229,0.0577
129,264192,-0.488881,42.400425,0.583864,0.004485,0.0345
130,266240,0.534957,64.021616,0.560733,0.013542,0.0972
131,268288,1.465136,74.532296,0.559900,0.024073,0.1058
132,270336,-0.399429,55.046700,0.613673,0.010115,0.0881
133,272384,-0.544293,51.402270,0.595622,0.005624,0.0414
134,274432,2.892838,93.697039,0.541866,0.062241,0.1446
135,276480,-0.917006,51.548411,0.591354,0.008107,0.0670
136,278528,-0.735207,65.592867,0.576368,0.007670,0.0696
137,280576,-0.403277,53.289694,0.596688,0.012268,0.1059
138,282624,-0.075635,60.058211,0.566763,0.017628,0.0851
139,284672,0.192393,62.421882,0.571758,0.009419,0.0526
140,286720,-0.385190,51.370624,0.590068,0.006896,0.0440
141,288768,0.813476,73.231718,0.565765,0.021120,0.1295
142,290816,-0.454218,47.899355,0.582998,0.005611,0.0459
143,292864,-0.417021,14.943590,0.576142,0.014473,0.1007
144,294912,0.502857,63.644687,0.561671,0.007651,0.0681
145,296960,-0.144931,56.771610,0.595030,0.006607,0.0397
146,299008,1.682939,82.724104,0.546863,0.027317,0.1271
147,301056,-0.241652,49.271526,0.591927,0.005166,0.0530
148,303104,-0.087677,56.528339,0.588473,0.004069,0.0333
149,305152,0.154925,49.809528,0.580382,0.002211,0.0205
150,307200,2.456614,99.927596,0.521503,0.021771,0.1180
151,309248,-0.337192,54.011950,0.583295,0.004402,0.0321
152,311296,0.315827,67.090608,0.585826,0.003879,0.0219
153,313344,-0.314076,55.882192,0.588783,0.003555,0.0112
154,315392,1.701648,88.802223,0.546291,0.014561,0.0622
155,317440,-0.485042,54.479949,0.567025,0.006216,0.0641
156,319488,-0.388743,55.225573,0.595138,0.004498,0.0361
157,321536,0.966459,70.829994,0.536146,0.019783,0.0786
158,323584,-0.362212,55.214184,0.580537,0.003111,0.0190
159,325632,-0.310820,55.485390,0.585045,0.004267,0.0401
160,327680,-0.319682,55.203850,0.582507,0.009451,0.0740
161,329728,0.388048,63.801141,0.563002,0.010259,0.0792
162,331776,1.057937,76.164672,0.561135,0.013066,0.0616
163,333824,-0.394249,55.306974,0.573789,0.003369,0.0289
164,335872,-0.346024,55.245257,0.568168,0.004095,0.0326
165,337920,0.663509,74.046460,0.552426,0.015733,0.1737
166,339968,-0.362200,55.374233,0.563994,0.005141,0.0377
167,342016,-0.272575,56.038257,0.569361,0.006217,0.0648
168,344064,-0.206729,55.980603,0.565461,0.006247,0.0784
169,346112,-0.154375,56.169139,0.559654,0.002239,0.0160
170,348160,0.569732,67.600504,0.545422,0.006830,0.0672
171,350208,-0.194215,56.224657,0.545340,0.006005,0.0625
172,352256,-0.160941,56.482147,0.546449,0.004433,0.0366
173,354304,-0.139388,55.755090,0.545807,0.003120,0.0137
174,356352,-0.144837,56.781810,0.534950,0.007691,0.1189
175,358400,-0.057840,56.808598,0.548322,0.002408,0.0039
176,360448,-0.031179,56.492866,0.542145,0.004347,0.0435
177,362496,-0.037040,56.853699,0.544464,0.002954,0.0062
178,364544,-0.019129,56.896206,0.547672,0.003291,0.0242
179,366592,0.603600,70.412293,0.542371,0.003890,0.0369
