update,step,policy_loss,value_loss,entropy,approx_kl,clip_fraction
1,2048,-0.014880,0.281931,0.692195,0.000943,0.0000
2,4096,-0.005223,0.107608,0.680866,0.004534,0.0572
3,6144,-0.005111,0.133771,0.684023,0.004198,0.0510
4,8192,-0.006684,0.156149,0.669223,0.004272,0.0506
5,10240,-0.011268,0.193368,0.642441,0.005725,0.0483
6,12288,-0.011946,0.246154,0.598873,0.006062,0.0526
7,14336,-0.009807,0.275994,0.564885,0.004453,0.0427
8,16384,-0.009281,0.369080,0.518011,0.003635,0.0396
9,18432,-0.007532,0.340638,0.506488,0.002465,0.0247
10,20480,-0.004014,0.448734,0.475951,0.001742,0.0135
11,22528,-0.006655,0.447774,0.458987,0.005363,0.0694
12,24576,-0.008791,0.415925,0.439278,0.005986,0.0671
13,26624,-0.003284,0.288409,0.431433,0.000896,0.0079
14,28672,-0.003484,0.290781,0.398417,0.002966,0.0342
15,30720,-0.003093,0.259727,0.382983,0.002287,0.0278
16,32768,-0.010437,0.286299,0.365123,0.010758,0.1159
17,34816,-0.008178,0.288381,0.366079,0.011376,0.1097
18,36864,-0.005903,0.211122,0.363855,0.010310,0.0973
19,38912,-0.008158,0.220568,0.365742,0.009443,0.1108
20,40960,-0.001400,0.201390,0.358633,0.002773,0.0330
21,43008,-0.007107,0.366947,0.356147,0.012455,0.1218
22,45056,-0.005010,0.481068,0.352256,0.003038,0.0374
23,47104,-0.001095,0.458023,0.369006,0.001630,0.0153
24,49152,-0.004371,0.399906,0.369312,0.004386,0.0668
25,51200,-0.002441,0.505269,0.376242,0.005505,0.0818
26,53248,-0.000969,0.594232,0.360014,0.003260,0.0487
27,55296,-0.002500,0.511316,0.375753,0.003171,0.0405
28,57344,-0.005930,0.628415,0.365962,0.007635,0.1162
29,59392,-0.004282,0.776735,0.356555,0.006991,0.1072
30,61440,-0.007267,0.582780,0.368651,0.008298,0.1065
31,63488,-0.007477,0.479738,0.355735,0.007488,0.1052
32,65536,-0.005166,0.492520,0.359738,0.005952,0.0835
33,67584,-0.008411,0.391788,0.361239,0.005112,0.0676
34,69632,-0.005033,0.408234,0.357215,0.004155,0.0596
35,71680,-0.008057,0.326391,0.366883,0.006774,0.0844
36,73728,-0.001147,0.344838,0.358463,0.002528,0.0318
