update,step,policy_loss,value_loss,entropy,approx_kl,clip_fraction
1,2048,-0.001233,47.189934,0.693085,0.000067,0.0000
2,4096,-0.001456,51.251130,0.692695,0.000059,0.0000
3,6144,-0.000976,50.117446,0.691969,0.000055,0.0000
4,8192,-0.001338,53.197380,0.690716,0.000051,0.0000
5,10240,-0.000937,55.922327,0.689784,0.000038,0.0000
6,12288,-0.001892,48.744172,0.687454,0.000053,0.0000
7,14336,-0.001172,50.672834,0.685254,0.000055,0.0000
8,16384,-0.001268,44.373840,0.681578,0.000056,0.0000
9,18432,-0.000684,57.827979,0.681977,0.000033,0.0000
10,20480,-0.001208,60.283712,0.679053,0.000025,0.0000
11,22528,-0.001033,55.534464,0.677292,0.000026,0.0000
12,24576,-0.000506,57.451899,0.676510,0.000017,0.0000
13,26624,-0.000393,53.823080,0.675145,0.000009,0.0000
14,28672,-0.000291,56.660950,0.675338,0.000004,0.0000
15,30720,-0.000355,57.187900,0.674371,0.000003,0.0000
16,32768,-0.000238,53.513216,0.673638,0.000004,0.0000
17,34816,-0.000174,51.433343,0.671999,0.000001,0.0000
18,36864,-0.000172,58.943579,0.672656,0.000001,0.0000
19,38912,-0.000111,61.568540,0.673190,0.000000,0.0000
20,40960,-0.000057,49.873569,0.670170,0.000001,0.0000
21,43008,-0.000150,51.675896,0.673174,0.000003,0.0000
22,45056,-0.000138,56.182623,0.671154,0.000012,0.0000
23,47104,-0.000504,47.160785,0.671406,0.000032,0.0000
24,49152,-0.000061,46.787533,0.672752,0.000024,0.0000
25,51200,-0.000000,56.984404,0.672459,0.000013,0.0000
26,53248,0.000282,51.895644,0.671717,0.000006,0.0000
27,55296,0.000207,52.858702,0.673623,0.000012,0.0000
28,57344,0.000229,50.492156,0.673893,0.000004,0.0000
29,59392,0.000322,48.452538,0.673894,0.000002,0.0000
30,61440,0.000210,44.209953,0.673773,0.000002,0.0000
31,63488,0.000242,41.786449,0.673842,0.000004,0.0000
32,65536,0.000286,38.131233,0.675182,0.000017,0.0000
33,67584,0.000271,46.025983,0.677094,0.000004,0.0000
34,69632,0.000353,38.188984,0.675526,0.000026,0.0000
35,71680,0.000387,35.756753,0.676899,0.000005,0.0000
36,73728,0.000261,37.780771,0.676768,0.000016,0.0000
37,75776,0.000772,37.015622,0.679604,0.000068,0.0000
38,77824,0.000460,39.617535,0.680288,0.000027,0.0000
39,79872,0.000432,35.329557,0.680069,0.000049,0.0000
40,81920,0.000368,29.875997,0.679703,0.000091,0.0000
41,83968,-0.000550,31.574948,0.680430,0.000260,0.0000
42,86016,0.001608,30.431187,0.681408,0.000310,0.0000
43,88064,-0.001245,29.566012,0.680007,0.000921,0.0000
44,90112,0.000778,31.253562,0.679583,0.000353,0.0000
45,92160,-0.000400,32.462554,0.681481,0.000306,0.0000
46,94208,-0.000657,31.694134,0.682732,0.000380,0.0000
47,96256,0.000704,33.164788,0.682770,0.000064,0.0000
48,98304,-0.000894,31.530438,0.680623,0.002268,0.0024
49,100352,0.001913,32.125508,0.680401,0.000865,0.0000
50,102400,-0.006867,27.966581,0.681760,0.004198,0.0117
51,104448,0.002345,29.486977,0.682077,0.000833,0.0000
52,106496,-0.002796,29.926219,0.681768,0.001974,0.0005
53,108544,0.000411,28.781821,0.680862,0.000777,0.0000
54,110592,-0.003425,29.926721,0.678476,0.002438,0.0039
55,112640,-0.000534,34.221912,0.678631,0.000164,0.0000
56,114688,-0.001139,32.739437,0.676611,0.000701,0.0000
57,116736,-0.000450,30.594608,0.674420,0.000073,0.0000
58,118784,-0.000586,35.902464,0.674289,0.000107,0.0000
59,120832,-0.000114,38.142919,0.672466,0.000051,0.0000
60,122880,-0.000551,39.041121,0.671693,0.000198,0.0000
61,124928,0.000185,38.822646,0.670720,0.000240,0.0000
62,126976,-0.000898,38.641707,0.669395,0.000726,0.0000
63,129024,0.001313,42.826515,0.668563,0.000399,0.0000
64,131072,-0.000772,34.945073,0.666998,0.001259,0.0005
65,133120,-0.000836,34.874237,0.664500,0.000236,0.0005
66,135168,-0.001605,37.369360,0.662351,0.000361,0.0000
67,137216,-0.000602,38.425274,0.663988,0.000059,0.0000
68,139264,-0.000028,44.168824,0.661609,0.000049,0.0000
69,141312,-0.000661,40.110997,0.653903,0.000027,0.0000
70,143360,0.000064,42.276235,0.655444,0.000089,0.0000
71,145408,-0.000305,40.152883,0.658877,0.000123,0.0000
72,147456,-0.001354,42.110814,0.659056,0.000397,0.0000
73,149504,0.000204,38.090134,0.658699,0.000087,0.0000
74,151552,-0.001673,39.233528,0.653169,0.000181,0.0000
75,153600,-0.001572,43.219513,0.649505,0.000210,0.0000
76,155648,-0.001015,40.612456,0.642596,0.000721,0.0000
77,157696,0.000017,44.151789,0.651393,0.000020,0.0000
78,159744,-0.001413,44.211182,0.651651,0.001982,0.0005
79,161792,0.000815,46.143332,0.649727,0.000525,0.0000
80,163840,-0.002894,42.866637,0.644184,0.000556,0.0000
81,165888,-0.002231,46.971274,0.643859,0.001874,0.0000
82,167936,-0.001131,43.526992,0.646749,0.000135,0.0000
83,169984,-0.001976,49.615270,0.647690,0.000989,0.0000
84,172032,0.000118,43.593086,0.648726,0.000200,0.0000
85,174080,-0.000078,47.043224,0.647209,0.000024,0.0000
86,176128,-0.000554,48.420551,0.644105,0.000297,0.0000
87,178176,0.000016,46.642167,0.643724,0.000034,0.0000
88,180224,-0.000466,46.138273,0.647343,0.000093,0.0000
89,182272,-0.000449,49.783211,0.629282,0.000339,0.0000
90,184320,0.000455,47.564999,0.646537,0.000054,0.0000
91,186368,-0.003845,49.423765,0.639037,0.001127,0.0015
92,188416,0.001557,48.789928,0.644112,0.000857,0.0005
93,190464,-0.001697,48.361428,0.642727,0.000119,0.0000
94,192512,-0.006450,50.140688,0.634154,0.001937,0.0024
95,194560,0.000283,48.875086,0.636416,0.000100,0.0000
