update,step,policy_loss,value_loss,entropy,approx_kl,clip_fraction
1,2048,-0.016662,0.286525,0.690338,0.002808,0.0203
2,4096,-0.012002,0.115510,0.670031,0.008171,0.1093
3,6144,-0.008983,0.123620,0.658154,0.005207,0.0763
4,8192,-0.003423,0.146636,0.647339,0.002878,0.0195
5,10240,-0.009758,0.172121,0.631052,0.009544,0.1180
6,12288,-0.016655,0.196828,0.598074,0.013007,0.1542
7,14336,-0.017636,0.251618,0.564087,0.012569,0.1486
8,16384,-0.010393,0.285106,0.540595,0.010738,0.1531
9,18432,-0.007724,0.359965,0.518778,0.009949,0.1650
10,20480,-0.006055,0.600318,0.505520,0.002665,0.0267
11,22528,-0.004438,0.765582,0.490373,0.003455,0.0434
12,24576,-0.009822,0.450718,0.465558,0.004807,0.0516
13,26624,-0.005738,0.541377,0.449415,0.006163,0.0723
14,28672,-0.010311,0.391328,0.442763,0.009268,0.0942
15,30720,-0.024393,0.192753,0.426522,0.044622,0.2387
16,32768,-0.010504,0.378697,0.442739,0.013313,0.1467
17,34816,-0.004330,0.361986,0.427329,0.001609,0.0149
18,36864,-0.006050,0.497929,0.419660,0.008488,0.1308
19,38912,-0.002511,0.303794,0.412691,0.001876,0.0146
20,40960,-0.007413,0.451953,0.409651,0.007834,0.1191
21,43008,-0.007424,0.246043,0.407931,0.011843,0.1577
22,45056,-0.007987,0.442896,0.408641,0.010216,0.1208
23,47104,-0.005341,0.370142,0.400957,0.007197,0.1041
24,49152,-0.002532,0.343677,0.403891,0.004886,0.0646
25,51200,-0.000759,0.386689,0.387614,0.002545,0.0334
26,53248,-0.007771,0.223003,0.366865,0.010082,0.1280
27,55296,-0.002684,0.156875,0.361745,0.002335,0.0305
28,57344,-0.013446,0.068768,0.349988,0.005087,0.0813
29,59392,-0.012906,0.070548,0.340356,0.007062,0.0982
30,61440,-0.017100,0.086889,0.329433,0.009147,0.1098
31,63488,-0.010667,0.092201,0.328425,0.007118,0.0842
32,65536,-0.003780,0.218389,0.328820,0.004800,0.0609
33,67584,-0.003215,0.131676,0.326675,0.003984,0.0526
34,69632,-0.004467,0.145799,0.327329,0.005999,0.0928
35,71680,0.000078,0.194556,0.333620,0.001951,0.0242
36,73728,-0.010334,0.201229,0.338052,0.016663,0.1532
37,75776,-0.008258,0.206163,0.330720,0.012133,0.1435
38,77824,-0.000759,0.263029,0.337320,0.004278,0.0689
39,79872,-0.004421,0.248181,0.338174,0.009746,0.1291
40,81920,-0.001553,0.327814,0.349641,0.004715,0.0713
41,83968,-0.002423,0.655559,0.338627,0.010298,0.1283
42,86016,-0.001546,2.055095,0.321474,0.005984,0.0819
43,88064,-0.035600,1.040767,0.318814,0.077100,0.3224
44,90112,-0.033799,0.064882,0.353554,0.024992,0.2166
45,92160,-0.012534,0.033925,0.358880,0.003851,0.0539
46,94208,-0.027416,0.034711,0.356485,0.010622,0.1422
47,96256,-0.011181,0.036731,0.346592,0.006136,0.0954
48,98304,-0.004131,0.030274,0.339025,0.001841,0.0182
49,100352,-0.015100,0.027374,0.345740,0.008129,0.1039
50,102400,-0.014242,0.026245,0.345618,0.005067,0.0676
51,104448,-0.007231,0.240422,0.338724,0.007354,0.1146
52,106496,-0.005104,0.234535,0.341354,0.004460,0.0660
53,108544,-0.005080,0.518999,0.334832,0.008595,0.1277
54,110592,-0.001222,2.980309,0.289042,0.004084,0.0513
55,112640,-0.038982,1.461257,0.303532,0.060986,0.3254
56,114688,-0.079906,0.178042,0.347056,0.040962,0.2956
57,116736,-0.058013,0.063071,0.389397,0.028303,0.2941
58,118784,-0.005138,0.090631,0.388500,0.002687,0.0267
59,120832,-0.004390,0.121167,0.391835,0.002558,0.0256
60,122880,-0.011879,0.055492,0.386470,0.005789,0.0833
61,124928,-0.016760,0.036386,0.392860,0.007336,0.1075
62,126976,-0.003252,0.421187,0.382603,0.003021,0.0418
63,129024,-0.016238,0.019935,0.377942,0.006612,0.0971
64,131072,-0.024186,0.023369,0.380781,0.012317,0.1771
65,133120,-0.004408,0.025071,0.378724,0.003303,0.0398
66,135168,-0.003433,0.021471,0.362484,0.002472,0.0324
67,137216,-0.012018,0.019307,0.373448,0.006638,0.0989
68,139264,-0.014583,0.016924,0.373931,0.008188,0.1273
69,141312,-0.006190,0.036915,0.373510,0.004504,0.0604
70,143360,-0.007384,0.014837,0.386782,0.005594,0.0663
71,145408,-0.007385,0.024054,0.383158,0.005845,0.0685
72,147456,-0.003851,0.015777,0.384282,0.002564,0.0263
73,149504,-0.003890,0.013947,0.377182,0.001408,0.0073
74,151552,-0.009210,0.017581,0.361829,0.006755,0.0966
75,153600,-0.000744,0.031105,0.360141,0.000903,0.0031
76,155648,-0.013317,0.024884,0.365075,0.007951,0.1303
77,157696,-0.003825,0.042146,0.357773,0.003488,0.0481
78,159744,-0.002839,0.030374,0.362926,0.001972,0.0180
79,161792,-0.007913,0.030531,0.370032,0.006838,0.1079
80,163840,-0.014262,0.026999,0.373644,0.007476,0.1240
81,165888,-0.011210,0.057843,0.369053,0.009699,0.1607
82,167936,-0.013910,0.070174,0.372150,0.011455,0.1889
83,169984,-0.021033,0.064020,0.373945,0.013574,0.2085
84,172032,-0.024936,0.057483,0.372509,0.015524,0.2293
85,174080,-0.016431,0.081014,0.380418,0.012196,0.1866
86,176128,-0.016802,0.075926,0.391746,0.015392,0.2213
87,178176,-0.008277,0.197015,0.386744,0.008081,0.1327
88,180224,-0.013371,0.182506,0.391706,0.014750,0.1989
89,182272,-0.017603,0.109820,0.400269,0.010931,0.1676
90,184320,-0.019571,0.148604,0.385775,0.014445,0.2090
91,186368,-0.012834,0.074445,0.382429,0.005474,0.0867
92,188416,-0.019583,0.107044,0.393372,0.014947,0.2263
93,190464,-0.005752,0.189634,0.394070,0.008417,0.1388
94,192512,-0.009200,0.140071,0.389638,0.007843,0.1161
95,194560,-0.005265,0.233964,0.367202,0.007557,0.1149
96,196608,-0.004973,0.178811,0.388801,0.005390,0.0795
97,198656,-0.011709,0.174545,0.380427,0.011583,0.1712
98,200704,-0.014989,0.167343,0.375174,0.013186,0.1810
99,202752,-0.003556,0.933466,0.358075,0.008332,0.1275
100,204800,-0.005932,1.832958,0.333447,0.012946,0.1767
101,206848,-0.000608,2.113080,0.321409,0.002647,0.0375
102,208896,-0.002328,2.548767,0.282379,0.004057,0.0693
103,210944,-0.004563,3.566359,0.293387,0.015353,0.1536
104,212992,-0.000159,3.984632,0.283473,0.000370,0.0009
105,215040,-0.000438,3.199033,0.271175,0.003288,0.0514
106,217088,-0.004944,3.175907,0.299158,0.031206,0.2166
107,219136,-0.001984,5.560809,0.295607,0.005249,0.0707
108,221184,-0.001267,3.633658,0.282678,0.000764,0.0075
109,223232,-0.002095,3.620296,0.284274,0.006358,0.0825
110,225280,-0.000182,4.081286,0.289025,0.000639,0.0000
111,227328,-0.002152,3.542892,0.295878,0.009045,0.1191
112,229376,-0.002198,4.645120,0.288486,0.002140,0.0269
113,231424,-0.004725,3.593057,0.282809,0.002499,0.0330
114,233472,-0.005641,3.845177,0.292033,0.015605,0.1701
115,235520,-0.005325,3.735268,0.306700,0.006831,0.0546
116,237568,-0.000515,3.468700,0.292238,0.000924,0.0112
117,239616,-0.002122,3.722678,0.303225,0.004620,0.0717
118,241664,-0.001136,3.559377,0.294829,0.000984,0.0077
119,243712,-0.001799,4.216184,0.303650,0.012862,0.1451
120,245760,-0.003238,2.693870,0.317412,0.008974,0.1273
121,247808,-0.002691,2.544926,0.312112,0.005694,0.0768
122,249856,-0.004640,3.436260,0.322855,0.008276,0.1182
123,251904,-0.000599,5.368485,0.326631,0.006664,0.1101
124,253952,-0.004007,1.727814,0.336716,0.004994,0.0440
125,256000,-0.002324,4.440327,0.328193,0.010501,0.1629
126,258048,0.000044,3.880565,0.354740,0.003916,0.0488
127,260096,-0.005966,3.550544,0.353979,0.008625,0.0722
128,262144,-0.007060,2.181376,0.341276,0.013209,0.1472
129,264192,-0.003198,2.493502,0.350180,0.006373,0.0619
130,266240,-0.002904,1.017878,0.339374,0.007266,0.1234
131,268288,0.000218,4.915456,0.331258,0.001585,0.0148
132,270336,-0.002000,2.184495,0.354929,0.001067,0.0139
133,272384,-0.002985,1.967319,0.355913,0.002915,0.0311
134,274432,-0.000579,3.779218,0.355561,0.001143,0.0139
135,276480,-0.002429,5.458976,0.354311,0.014152,0.1814
136,278528,-0.002334,4.956469,0.365435,0.002679,0.0332
137,280576,0.000325,4.803831,0.370871,0.007365,0.1207
138,282624,-0.000538,4.868319,0.386300,0.003429,0.0417
139,284672,-0.003743,4.924165,0.375558,0.010889,0.1724
140,286720,-0.005546,4.912887,0.363004,0.046065,0.3116
141,288768,-0.001600,4.823000,0.380345,0.017642,0.2141
142,290816,-0.003823,4.847007,0.367817,0.004479,0.0688
143,292864,-0.005788,4.927864,0.373749,0.021504,0.2348
144,294912,0.000612,4.939132,0.367504,0.001028,0.0042
145,296960,-0.002383,5.090704,0.378485,0.010611,0.1643
146,299008,-0.001322,5.007632,0.396262,0.003797,0.0550
147,301056,-0.005261,2.772817,0.419632,0.024362,0.2522
148,303104,-0.006645,2.314654,0.473307,0.006464,0.0867
149,305152,-0.002150,3.885603,0.496557,0.003779,0.0523
150,307200,-0.000389,4.867649,0.511841,0.001822,0.0131
151,309248,-0.001237,2.873422,0.499376,0.004826,0.0619
152,311296,-0.002347,6.052004,0.508188,0.004269,0.0516
153,313344,-0.003328,6.024862,0.496651,0.005465,0.0733
154,315392,-0.000981,4.130216,0.497721,0.002924,0.0304
155,317440,-0.004155,5.360534,0.508163,0.003154,0.0416
156,319488,-0.001910,5.756673,0.499578,0.008857,0.1286
157,321536,-0.004807,3.010115,0.492280,0.012606,0.1901
158,323584,0.000303,4.405024,0.486072,0.000385,0.0007
159,325632,-0.003216,3.271566,0.487774,0.004565,0.0549
160,327680,-0.000030,2.915250,0.484068,0.000286,0.0000
161,329728,-0.001296,2.677748,0.479782,0.000564,0.0005
162,331776,-0.000394,2.524277,0.491219,0.001879,0.0200
163,333824,-0.001395,2.493971,0.507407,0.003105,0.0340
164,335872,-0.001048,5.087309,0.510810,0.001203,0.0024
165,337920,-0.002205,4.067761,0.530643,0.005066,0.0595
166,339968,-0.005269,5.140920,0.521472,0.009431,0.1423
167,342016,-0.002069,5.122175,0.508693,0.008140,0.1187
168,344064,-0.003902,3.738625,0.500038,0.013151,0.1918
169,346112,-0.003900,2.273882,0.497526,0.008949,0.1269
170,348160,-0.010037,2.039689,0.494829,0.010342,0.1549
171,350208,-0.002693,3.690002,0.484994,0.004207,0.0479
172,352256,-0.000763,4.576732,0.471859,0.007753,0.1105
173,354304,-0.002166,5.680547,0.452176,0.012244,0.1937
174,356352,-0.003342,5.768853,0.447864,0.013369,0.2283
175,358400,-0.000854,7.222204,0.443371,0.010176,0.1690
176,360448,-0.003339,5.767371,0.454628,0.009499,0.1396
177,362496,-0.004030,5.775503,0.447388,0.010840,0.1938
178,364544,-0.000653,5.751830,0.455080,0.006694,0.0920
179,366592,-0.005042,5.831137,0.464641,0.020690,0.2717
180,368640,-0.000237,5.866086,0.469875,0.003294,0.0403
181,370688,-0.000027,5.877358,0.469860,0.002768,0.0244
182,372736,-0.001919,5.888996,0.466786,0.002719,0.0282
183,374784,-0.001087,5.912909,0.460498,0.005862,0.0979
184,376832,-0.000663,5.938156,0.469918,0.003847,0.0351
185,378880,-0.000301,7.406436,0.454395,0.002121,0.0172
186,380928,-0.003360,5.967083,0.457462,0.034005,0.3593
187,382976,-0.001054,5.967014,0.467543,0.008938,0.1495
188,385024,-0.000675,6.046831,0.482018,0.004066,0.0341
189,387072,-0.001016,6.040426,0.480318,0.004806,0.0529
190,389120,-0.001322,6.053876,0.468223,0.008298,0.1321
191,391168,-0.002478,6.023197,0.466786,0.013329,0.2061
192,393216,-0.002984,6.021871,0.467877,0.018209,0.2594
193,395264,-0.007455,5.977959,0.464484,0.023651,0.3265
194,397312,0.000945,5.918792,0.467068,0.002938,0.0360
195,399360,-0.000469,7.316121,0.469792,0.005914,0.0778
196,401408,-0.001247,5.852884,0.455905,0.001145,0.0047
197,403456,-0.001709,5.876402,0.465646,0.004577,0.0624
198,405504,-0.005500,5.923353,0.467484,0.010113,0.1687
199,407552,-0.000545,5.862035,0.468582,0.002292,0.0147
200,409600,-0.000353,5.928883,0.484295,0.002130,0.0166
201,411648,0.000040,5.930301,0.486011,0.002477,0.0196
202,413696,-0.002419,5.993005,0.476906,0.003978,0.0404
203,415744,-0.001391,5.996904,0.478140,0.005653,0.0784
204,417792,-0.000523,5.922960,0.475078,0.001312,0.0054
205,419840,-0.003097,5.960841,0.475877,0.013053,0.2122
206,421888,-0.000433,7.623612,0.489739,0.003338,0.0354
207,423936,0.000616,6.242949,0.468602,0.009928,0.1693
208,425984,0.000242,6.142844,0.476881,0.002545,0.0214
209,428032,-0.000895,6.070550,0.479631,0.003455,0.0362
210,430080,-0.004559,6.184421,0.478747,0.008506,0.1357
211,432128,-0.000464,6.340434,0.491368,0.000536,0.0025
212,434176,-0.003498,6.270004,0.492098,0.016492,0.2318
213,436224,0.000666,6.208937,0.496620,0.003137,0.0333
214,438272,-0.004776,6.271616,0.488345,0.008025,0.1221
215,440320,-0.003740,6.261074,0.493785,0.010943,0.1878
216,442368,-0.004770,7.953644,0.499947,0.024044,0.3273
217,444416,-0.000607,6.551528,0.510838,0.005443,0.0589
218,446464,-0.000620,6.493606,0.502910,0.001815,0.0087
219,448512,-0.007340,6.489918,0.494866,0.020064,0.3002
220,450560,-0.002293,6.602029,0.501435,0.006106,0.0804
221,452608,-0.000106,6.510247,0.498603,0.001149,0.0059
