update,step,policy_loss,value_loss,entropy,approx_kl,clip_fraction
1,2048,-0.002537,46.983802,0.692877,0.000279,0.0000
2,4096,-0.002048,47.629456,0.691352,0.000221,0.0000
3,6144,-0.002201,55.309603,0.689053,0.000163,0.0000
4,8192,-0.001654,56.684080,0.686256,0.000136,0.0000
5,10240,-0.001533,57.328094,0.682816,0.000098,0.0000
6,12288,-0.001223,54.562115,0.679270,0.000063,0.0000
7,14336,-0.001544,53.930803,0.675124,0.000078,0.0000
8,16384,-0.001470,52.580892,0.673070,0.000068,0.0000
9,18432,-0.000676,54.225277,0.670298,0.000027,0.0000
10,20480,-0.000181,51.778291,0.671559,0.000004,0.0000
11,22528,-0.000049,55.778310,0.673995,0.000002,0.0000
12,24576,-0.000180,52.025174,0.672851,0.000027,0.0000
13,26624,0.000078,52.633224,0.670267,0.000037,0.0000
14,28672,0.000218,43.854914,0.671540,0.000060,0.0000
15,30720,0.000064,39.244107,0.672646,0.000085,0.0000
16,32768,0.000666,40.713762,0.673512,0.000137,0.0000
17,34816,0.000595,36.381220,0.675029,0.000086,0.0000
18,36864,0.000614,35.354388,0.676344,0.000032,0.0000
19,38912,-0.000363,29.312622,0.676667,0.000447,0.0000
20,40960,0.000929,31.310191,0.678766,0.000373,0.0000
21,43008,-0.000594,34.187219,0.678161,0.002113,0.0000
22,45056,-0.000186,29.798224,0.679338,0.000531,0.0000
23,47104,-0.000060,27.106018,0.678657,0.002213,0.0002
24,49152,-0.005043,26.547770,0.679497,0.008055,0.0959
25,51200,0.000344,30.570299,0.679983,0.003266,0.0000
26,53248,-0.004362,32.350987,0.679156,0.003765,0.0120
27,55296,-0.006657,29.806596,0.674932,0.007795,0.1160
28,57344,-0.005308,32.444544,0.677848,0.007232,0.1101
29,59392,-0.005688,33.475153,0.669510,0.008936,0.1167
30,61440,-0.007679,32.372697,0.669847,0.011730,0.2241
31,63488,-0.003443,33.342092,0.663349,0.007407,0.0544
32,65536,-0.006199,38.271731,0.673556,0.003027,0.0083
33,67584,-0.002043,34.472275,0.662818,0.005933,0.0291
34,69632,-0.006232,33.603446,0.657799,0.004849,0.0291
35,71680,-0.001165,35.876403,0.655377,0.001868,0.0083
36,73728,-0.001506,36.128487,0.652062,0.001794,0.0000
37,75776,0.000561,40.069154,0.654694,0.000619,0.0017
38,77824,-0.000607,38.557136,0.657084,0.000636,0.0000
39,79872,-0.002186,36.430961,0.648734,0.002171,0.0093
40,81920,-0.006775,38.869776,0.650134,0.003438,0.0156
41,83968,0.001369,38.055459,0.642572,0.000640,0.0000
42,86016,-0.006503,30.593287,0.622016,0.003102,0.0149
43,88064,0.000211,43.447871,0.642455,0.000109,0.0000
44,90112,0.000429,37.732882,0.641373,0.000406,0.0007
45,92160,0.000023,37.105220,0.642012,0.000030,0.0000
46,94208,-0.003199,38.544669,0.634232,0.000382,0.0015
47,96256,-0.001484,40.248768,0.625436,0.000205,0.0000
48,98304,0.000615,37.048634,0.625927,0.000285,0.0000
49,100352,0.000286,38.409205,0.625460,0.000180,0.0002
50,102400,-0.000578,38.389633,0.625710,0.000917,0.0015
51,104448,-0.001239,44.021373,0.631374,0.000975,0.0002
52,106496,-0.006213,37.733719,0.617086,0.001875,0.0103
53,108544,-0.001331,36.505137,0.602654,0.000577,0.0000
54,110592,0.000217,41.032184,0.619197,0.000265,0.0005
55,112640,0.002280,40.849374,0.622504,0.000456,0.0017
56,114688,-0.002687,43.444087,0.616498,0.000833,0.0032
57,116736,-0.002188,48.918374,0.629968,0.003154,0.0173
58,118784,-0.003629,61.590735,0.639161,0.000924,0.0022
59,120832,-0.002178,51.602777,0.624311,0.002448,0.0090
60,122880,-0.000645,53.080048,0.634689,0.000122,0.0000
61,124928,-0.002797,48.640843,0.632762,0.000880,0.0017
62,126976,-0.002405,45.366335,0.615320,0.001197,0.0029
63,129024,-0.005272,55.844671,0.618646,0.003172,0.0234
64,131072,0.000212,51.529702,0.613796,0.000268,0.0002
65,133120,-0.001822,53.277694,0.617787,0.001335,0.0046
66,135168,0.001721,55.663351,0.624431,0.000725,0.0005
67,137216,0.000658,54.446829,0.626818,0.000700,0.0037
68,139264,-0.000491,56.109674,0.635880,0.000056,0.0000
69,141312,-0.001652,58.284371,0.631324,0.000962,0.0037
70,143360,-0.004222,58.777873,0.623646,0.001988,0.0093
71,145408,0.000322,58.354647,0.631015,0.000667,0.0000
72,147456,-0.005728,55.275552,0.617081,0.003011,0.0144
73,149504,-0.002135,58.120727,0.625686,0.000350,0.0000
74,151552,-0.000004,58.787457,0.622023,0.001851,0.0022
75,153600,-0.002114,50.139223,0.622792,0.000754,0.0012
76,155648,-0.001167,58.552038,0.617162,0.000385,0.0000
77,157696,-0.001442,57.451945,0.626881,0.000067,0.0000
78,159744,0.001213,58.102142,0.618788,0.000166,0.0007
79,161792,-0.001639,59.418166,0.619214,0.001356,0.0007
80,163840,-0.004651,49.200866,0.613798,0.001280,0.0017
81,165888,0.001584,59.115554,0.618093,0.001627,0.0024
82,167936,-0.003646,61.619461,0.615494,0.001575,0.0022
83,169984,-0.001843,59.793188,0.614542,0.000644,0.0007
84,172032,-0.000110,59.552204,0.620730,0.000368,0.0000
85,174080,-0.000494,59.489538,0.616257,0.000088,0.0000
86,176128,-0.000763,59.509280,0.614703,0.000608,0.0002
87,178176,0.000678,50.286905,0.623787,0.000066,0.0000
88,180224,-0.000268,65.108099,0.620892,0.000910,0.0002
89,182272,-0.002259,69.504203,0.621769,0.001694,0.0081
90,184320,-0.000847,56.150386,0.614393,0.000130,0.0000
91,186368,-0.003111,55.011895,0.599774,0.003419,0.0183
92,188416,-0.003146,65.116832,0.606932,0.000848,0.0000
93,190464,0.001856,58.548171,0.618983,0.001021,0.0042
94,192512,0.000834,57.810254,0.618651,0.000926,0.0039
95,194560,0.000243,64.842573,0.625614,0.000474,0.0005
96,196608,-0.004197,62.112413,0.619057,0.001785,0.0066
97,198656,-0.001874,68.473424,0.599290,0.000428,0.0012
98,200704,-0.005323,54.645171,0.605549,0.003333,0.0132
99,202752,-0.003072,66.779788,0.610860,0.001434,0.0071
100,204800,-0.002234,59.136823,0.603803,0.004088,0.0249
101,206848,-0.005447,61.462310,0.606324,0.002062,0.0107
102,208896,-0.000622,68.997703,0.613378,0.000977,0.0032
103,210944,-0.008515,65.770953,0.598121,0.005301,0.0344
104,212992,0.001197,45.006490,0.600863,0.000294,0.0012
105,215040,0.001291,53.166382,0.601301,0.001651,0.0059
106,217088,-0.002366,67.360956,0.595292,0.001180,0.0037
107,219136,-0.004582,60.286000,0.586063,0.001025,0.0015
108,221184,-0.002500,54.748744,0.592594,0.002876,0.0061
109,223232,0.000937,56.508896,0.608584,0.000313,0.0007
110,225280,-0.000482,67.484391,0.609689,0.001361,0.0054
111,227328,0.000165,56.013393,0.589834,0.000402,0.0000
112,229376,-0.001796,63.386235,0.610976,0.001705,0.0063
113,231424,-0.001750,55.873154,0.606585,0.000820,0.0002
114,233472,-0.002032,61.547289,0.594923,0.002381,0.0078
115,235520,-0.009650,73.786686,0.586399,0.004563,0.0364
116,237568,-0.000400,58.532338,0.585850,0.002043,0.0100
117,239616,-0.003770,57.756124,0.603531,0.002450,0.0149
118,241664,0.002168,55.412013,0.596170,0.000421,0.0000
119,243712,0.002814,42.799810,0.594693,0.000687,0.0012
120,245760,0.001480,66.011855,0.607013,0.000263,0.0005
121,247808,0.000972,49.544147,0.604227,0.000166,0.0000
122,249856,-0.000783,63.635323,0.601471,0.000217,0.0002
123,251904,-0.003792,69.427539,0.583449,0.002298,0.0146
124,253952,-0.003029,63.002541,0.592220,0.000643,0.0012
125,256000,0.000777,44.987775,0.599629,0.001442,0.0012
126,258048,0.001843,50.094269,0.604532,0.000249,0.0012
127,260096,-0.001625,48.703393,0.606451,0.001617,0.0054
128,262144,-0.000817,53.449500,0.592019,0.000308,0.0007
129,264192,-0.005447,48.387357,0.597506,0.002127,0.0095
130,266240,0.000068,59.108481,0.593823,0.000338,0.0000
131,268288,-0.002016,57.485296,0.590595,0.002394,0.0164
