update,step,policy_loss,value_loss,entropy,approx_kl,clip_fraction
1,2048,-0.009966,20.986020,0.688890,0.004310,0.0470
2,4096,-0.005305,20.335613,0.680813,0.002163,0.0056
3,6144,-0.004750,14.181386,0.676146,0.006435,0.0524
4,8192,-0.006719,10.329481,0.672063,0.008033,0.0441
5,10240,-0.003266,13.367947,0.671857,0.002730,0.0104
6,12288,-0.005486,16.364850,0.654237,0.006782,0.0450
7,14336,-0.001126,19.221695,0.646244,0.008073,0.0541
8,16384,-0.003365,20.273383,0.642010,0.006181,0.0609
9,18432,-0.003151,22.068433,0.627499,0.005463,0.0417
10,20480,0.002596,19.722571,0.632246,0.007997,0.0786
11,22528,0.004509,27.369710,0.606501,0.019181,0.1578
12,24576,-0.011359,26.371100,0.596209,0.017597,0.1902
13,26624,0.014232,23.779240,0.648405,0.008512,0.1140
14,28672,-0.006744,32.173698,0.600590,0.015271,0.1269
15,30720,0.012392,18.712503,0.629608,0.008713,0.1200
16,32768,-0.001593,41.586567,0.552661,0.035899,0.2186
17,34816,0.010089,19.745126,0.615093,0.007306,0.0920
18,36864,-0.005851,36.694760,0.570658,0.022456,0.1591
19,38912,0.008625,14.123270,0.615886,0.017675,0.2401
20,40960,0.012492,47.777797,0.522764,0.091385,0.3514
21,43008,0.004138,13.730870,0.597342,0.018550,0.2111
22,45056,0.024995,57.986887,0.492750,0.196502,0.3587
23,47104,0.011199,10.785900,0.597177,0.018394,0.2017
24,49152,0.004526,51.872630,0.505031,0.099352,0.3513
25,51200,0.001853,11.124085,0.563261,0.037363,0.2840
26,53248,0.029878,74.540634,0.451589,0.217685,0.4058
27,55296,0.003612,12.072686,0.568511,0.028405,0.2246
28,57344,0.001946,48.702994,0.495750,0.070529,0.3770
29,59392,0.005065,7.278703,0.565090,0.033872,0.2356
30,61440,0.018243,72.955154,0.435936,0.217703,0.4078
31,63488,0.013187,11.408875,0.587266,0.018413,0.1832
32,65536,-0.006822,29.231360,0.544486,0.015921,0.1745
33,67584,0.014065,7.261984,0.598406,0.013744,0.2068
34,69632,-0.011557,34.753721,0.571847,0.015372,0.1502
35,71680,0.013338,14.600023,0.584453,0.021317,0.2836
36,73728,-0.004248,39.522856,0.556136,0.029152,0.1608
37,75776,0.006743,4.910115,0.589522,0.017494,0.2736
38,77824,-0.003039,33.759286,0.558653,0.023931,0.1579
39,79872,0.000368,8.557426,0.587233,0.025837,0.3092
40,81920,0.015782,73.117851,0.518860,0.097254,0.2591
41,83968,0.008436,7.675895,0.586774,0.012130,0.1795
42,86016,-0.004566,24.540161,0.548903,0.022381,0.1967
43,88064,0.015542,12.126963,0.592771,0.009936,0.1136
44,90112,-0.001262,17.381846,0.571393,0.017839,0.1623
45,92160,0.004873,17.000334,0.573373,0.014015,0.1375
46,94208,0.000602,17.503407,0.573200,0.008908,0.1608
47,96256,-0.005728,11.867814,0.556003,0.019462,0.2936
48,98304,-0.007803,32.691121,0.547146,0.028917,0.2139
49,100352,0.010799,8.953724,0.579017,0.014081,0.1897
50,102400,0.009435,12.371246,0.573716,0.013127,0.1250
51,104448,0.009758,2.329149,0.584469,0.012381,0.2144
52,106496,0.015781,182.535415,0.522869,0.166406,0.2384
53,108544,0.011966,8.219202,0.561754,0.014267,0.1935
54,110592,0.001220,39.965711,0.498722,0.056622,0.2037
55,112640,0.000104,1.993863,0.576108,0.023000,0.2670
56,114688,0.008531,116.486140,0.490964,0.136571,0.2896
57,116736,0.006342,3.497092,0.562758,0.016658,0.1936
58,118784,0.001807,46.378006,0.518077,0.056772,0.2054
59,120832,-0.001195,2.364747,0.569833,0.022082,0.3335
60,122880,-0.008539,19.277900,0.543766,0.013476,0.1357
61,124928,0.001860,6.123950,0.593960,0.012818,0.1510
