update,step,policy_loss,value_loss,entropy,approx_kl,clip_fraction
1,2048,-0.002261,49.599897,0.693057,0.000086,0.0000
2,4096,-0.001308,45.658803,0.692609,0.000061,0.0000
3,6144,-0.000842,45.722369,0.691702,0.000053,0.0000
4,8192,-0.001287,52.803656,0.690800,0.000038,0.0000
5,10240,-0.001309,50.644857,0.689569,0.000041,0.0000
6,12288,-0.001311,43.834092,0.687535,0.000053,0.0000
7,14336,-0.001208,49.859942,0.686317,0.000036,0.0000
8,16384,-0.000751,51.656500,0.684532,0.000028,0.0000
9,18432,-0.000763,59.353432,0.683344,0.000018,0.0000
10,20480,-0.000745,52.696886,0.682029,0.000016,0.0000
11,22528,-0.000758,52.022303,0.680938,0.000013,0.0000
12,24576,-0.000737,60.410213,0.679210,0.000012,0.0000
13,26624,-0.000722,53.381712,0.676570,0.000013,0.0000
14,28672,-0.000692,48.993356,0.676024,0.000010,0.0000
15,30720,-0.000430,54.814840,0.675716,0.000007,0.0000
16,32768,-0.000327,57.145301,0.676968,0.000002,0.0000
17,34816,-0.000209,61.776740,0.674686,0.000003,0.0000
18,36864,-0.000100,57.672428,0.674641,0.000001,0.0000
19,38912,-0.000150,51.852940,0.673056,0.000001,0.0000
20,40960,-0.000071,50.862823,0.673124,0.000003,0.0000
21,43008,-0.000032,57.223989,0.675417,0.000001,0.0000
22,45056,-0.000051,45.213919,0.672695,0.000002,0.0000
23,47104,0.000008,51.033113,0.675145,0.000001,0.0000
24,49152,0.000095,46.172549,0.673534,0.000004,0.0000
25,51200,0.000036,52.220928,0.674930,0.000001,0.0000
26,53248,0.000039,47.403769,0.673644,0.000005,0.0000
27,55296,0.000100,44.692075,0.674568,0.000021,0.0000
28,57344,0.000308,53.481077,0.676512,0.000024,0.0000
29,59392,0.000247,37.112902,0.673889,0.000003,0.0000
30,61440,0.000226,45.454426,0.676533,0.000004,0.0000
31,63488,0.000329,43.175742,0.675444,0.000007,0.0000
32,65536,0.000292,40.860621,0.676950,0.000002,0.0000
33,67584,0.000370,32.004831,0.674685,0.000021,0.0000
34,69632,0.000214,39.666862,0.675918,0.000014,0.0000
35,71680,0.000284,41.896179,0.678662,0.000025,0.0000
36,73728,-0.000003,31.537767,0.677974,0.000085,0.0000
37,75776,0.000441,39.091880,0.679397,0.000051,0.0000
38,77824,0.000139,36.751990,0.680939,0.000033,0.0000
39,79872,0.000315,31.822000,0.680417,0.000008,0.0000
40,81920,0.000336,36.063714,0.681589,0.000003,0.0000
41,83968,-0.000022,29.320510,0.680961,0.000064,0.0000
42,86016,0.000435,34.361661,0.682836,0.000016,0.0000
43,88064,-0.000556,31.706590,0.682609,0.000083,0.0000
44,90112,-0.000254,29.890993,0.681468,0.000776,0.0000
45,92160,0.000377,32.657446,0.681443,0.000079,0.0000
46,94208,-0.001184,26.724969,0.681481,0.001033,0.0000
47,96256,0.001318,30.261361,0.680707,0.000480,0.0000
48,98304,-0.002777,29.924465,0.682597,0.000884,0.0000
49,100352,0.001865,30.445242,0.680276,0.000525,0.0000
50,102400,-0.002530,30.057980,0.678780,0.002132,0.0015
51,104448,-0.001264,26.680079,0.679571,0.000470,0.0000
52,106496,0.002014,34.167570,0.670545,0.004724,0.0020
53,108544,-0.001887,25.429772,0.667932,0.000211,0.0000
54,110592,-0.007241,29.322421,0.667768,0.003485,0.0137
55,112640,0.000525,35.216258,0.675113,0.000617,0.0000
56,114688,-0.000215,34.374558,0.672947,0.000070,0.0000
57,116736,0.000520,36.848243,0.674937,0.000598,0.0000
58,118784,0.000721,34.697133,0.670482,0.000072,0.0000
59,120832,-0.000393,34.653477,0.670370,0.000260,0.0000
60,122880,-0.000191,34.973748,0.670437,0.000103,0.0000
61,124928,-0.000432,34.966836,0.669769,0.000081,0.0000
62,126976,-0.000117,38.772755,0.673708,0.000023,0.0000
63,129024,-0.000043,35.853229,0.669882,0.000017,0.0000
64,131072,-0.001924,34.722472,0.673781,0.000996,0.0000
