update,step,policy_loss,value_loss,entropy,approx_kl,clip_fraction
1,2048,-8.809896,44.828531,0.686935,0.006300,0.0984
2,4096,-9.663803,49.307472,0.676670,0.002109,0.0118
3,6144,-10.078132,49.370925,0.669568,0.002016,0.0131
4,8192,-7.517942,34.172944,0.670043,0.003441,0.0187
5,10240,-6.046027,29.518754,0.669524,0.006216,0.0215
6,12288,-2.623830,24.050284,0.648489,0.013748,0.1437
7,14336,-1.852204,31.568249,0.656970,0.002610,0.0072
8,16384,-3.003629,34.909122,0.637918,0.005122,0.0167
9,18432,-2.447843,41.244381,0.641056,0.006337,0.0401
10,20480,-4.419769,45.835297,0.640930,0.003565,0.0225
11,22528,-2.518492,52.079744,0.635188,0.005860,0.0274
12,24576,-3.316260,52.074096,0.627458,0.002350,0.0100
13,26624,-5.048839,54.473753,0.637147,0.003824,0.0182
14,28672,-0.506087,60.365195,0.611138,0.006743,0.0501
15,30720,-3.886694,59.246286,0.621038,0.003497,0.0208
16,32768,-3.512339,56.805498,0.612500,0.006112,0.0291
17,34816,-2.692888,63.057991,0.612344,0.007253,0.0598
18,36864,-4.504865,54.249360,0.615136,0.004849,0.0379
19,38912,-2.161709,67.160065,0.603145,0.006990,0.0774
20,40960,-2.465292,51.708908,0.599012,0.012178,0.0635
21,43008,-4.209485,46.964745,0.616511,0.002732,0.0172
22,45056,-0.248503,65.079168,0.584325,0.007174,0.0549
23,47104,-4.531661,42.531901,0.618061,0.001264,0.0045
24,49152,-3.222653,52.958659,0.608790,0.002673,0.0106
25,51200,-1.364183,57.841751,0.587787,0.008446,0.0884
26,53248,-2.726495,43.011737,0.593014,0.001653,0.0074
27,55296,-0.823600,54.656313,0.571749,0.008514,0.1020
28,57344,-1.583160,35.354841,0.577748,0.005968,0.0526
29,59392,-3.718407,27.045795,0.601542,0.004229,0.0540
30,61440,0.433043,65.364795,0.571424,0.008039,0.0543
31,63488,-1.152552,38.957259,0.576543,0.008271,0.0791
32,65536,-1.364428,30.492005,0.590651,0.010391,0.1094
33,67584,0.030852,30.580270,0.551658,0.005118,0.0677
34,69632,-1.966090,22.310550,0.588121,0.004309,0.0548
35,71680,1.655905,62.724313,0.558983,0.014977,0.0792
36,73728,-2.796140,26.605875,0.572256,0.003468,0.0241
37,75776,-2.975177,6.107057,0.579974,0.004387,0.0449
38,77824,0.945609,47.663649,0.554954,0.010482,0.0972
39,79872,-1.528556,11.725887,0.568440,0.007607,0.1117
40,81920,-0.558337,38.480008,0.561635,0.007381,0.0688
41,83968,-1.666803,2.640906,0.573753,0.007045,0.0908
42,86016,-1.251205,31.024174,0.565904,0.004968,0.0517
43,88064,-2.031434,28.302744,0.576948,0.008136,0.1069
44,90112,-1.873147,9.636203,0.567562,0.004498,0.0459
45,92160,0.274786,46.779883,0.581600,0.016014,0.1125
46,94208,0.195587,50.104925,0.556778,0.007314,0.0980
47,96256,-0.977887,2.602923,0.563609,0.008160,0.1082
48,98304,-0.117628,32.686782,0.582280,0.006912,0.0474
49,100352,-3.440812,16.236170,0.583495,0.005495,0.0583
50,102400,0.390314,35.171525,0.558229,0.010033,0.1295
51,104448,-1.403425,2.811393,0.571665,0.009792,0.1364
52,106496,2.774396,68.402887,0.552762,0.030185,0.2352
53,108544,-0.467514,12.569897,0.552405,0.010216,0.1408
54,110592,-1.559637,2.565779,0.586697,0.009753,0.1227
55,112640,0.948212,66.795916,0.559950,0.013779,0.0985
56,114688,-1.532921,11.204989,0.563752,0.006896,0.0784
57,116736,-3.746741,5.042808,0.585122,0.007946,0.1016
58,118784,1.852263,63.335506,0.549805,0.015503,0.1214
59,120832,-3.201072,7.903803,0.586993,0.006171,0.0787
60,122880,-2.142720,14.729758,0.568136,0.009175,0.0856
61,124928,-4.028674,17.963043,0.597399,0.003147,0.0311
62,126976,-4.541287,16.968349,0.597438,0.006170,0.0737
63,129024,-2.747006,24.197795,0.606564,0.007390,0.0899
64,131072,-2.179484,25.374904,0.609425,0.008239,0.0657
65,133120,4.445268,126.904084,0.547356,0.026500,0.1406
66,135168,-2.224102,26.588927,0.599107,0.005828,0.0422
67,137216,-2.272044,21.775998,0.606150,0.004497,0.0383
68,139264,-1.013016,46.618517,0.590820,0.005063,0.0394
69,141312,-0.038923,47.340746,0.597652,0.008432,0.0744
70,143360,-0.073339,67.231415,0.584076,0.007784,0.0602
71,145408,-2.182232,28.678043,0.596561,0.004136,0.0276
72,147456,0.896446,55.049946,0.557929,0.007094,0.0444
73,149504,-3.246150,3.168167,0.612572,0.007151,0.0586
74,151552,-2.452590,15.294590,0.590890,0.005257,0.0550
75,153600,1.363689,75.041756,0.561703,0.022176,0.2231
76,155648,0.698576,42.636891,0.568043,0.008506,0.0697
77,157696,1.370834,35.318038,0.578462,0.004642,0.0532
78,159744,-1.372972,28.233535,0.590767,0.001947,0.0157
79,161792,-2.829478,2.210769,0.598667,0.006044,0.0531
80,163840,-2.435260,1.232663,0.588656,0.005791,0.0697
81,165888,1.956028,91.298614,0.534947,0.011472,0.0892
82,167936,-2.367124,1.362989,0.583429,0.005979,0.0723
83,169984,-2.006680,0.764064,0.573134,0.005661,0.0545
84,172032,-1.003619,15.912973,0.584390,0.010419,0.0785
85,174080,2.070434,63.881425,0.555425,0.027377,0.1909
86,176128,-1.575448,1.330309,0.566138,0.014351,0.1516
87,178176,-1.411866,0.385214,0.575470,0.002820,0.0240
88,180224,-1.208476,0.309858,0.577875,0.002202,0.0199
89,182272,-0.258182,16.694694,0.565357,0.011059,0.1683
90,184320,-0.197583,15.640155,0.556363,0.005379,0.0706
91,186368,-1.065547,0.360820,0.574705,0.005272,0.0630
92,188416,-0.082721,14.279614,0.563651,0.008317,0.0820
93,190464,-0.712502,0.428053,0.561343,0.005190,0.0533
94,192512,-0.743475,0.184107,0.553816,0.004747,0.0523
95,194560,-0.560399,0.096415,0.560753,0.006488,0.0948
96,196608,-0.450366,0.067389,0.572796,0.008029,0.1153
97,198656,-0.367578,0.062717,0.572347,0.006151,0.0850
98,200704,0.486094,17.018736,0.556683,0.009596,0.1005
99,202752,-0.317015,0.159591,0.575522,0.014129,0.1837
100,204800,-0.347010,0.069898,0.559015,0.002826,0.0212
101,206848,-0.278608,0.029905,0.555191,0.012981,0.2225
102,208896,0.589134,19.794636,0.547761,0.007406,0.1030
103,210944,-0.278135,0.044461,0.555468,0.012186,0.2045
104,212992,-0.206555,0.046684,0.566175,0.007094,0.1128
105,215040,0.608489,18.645089,0.526574,0.010456,0.1199
106,217088,-0.206756,0.055746,0.568121,0.002718,0.0251
107,219136,-0.189552,0.023320,0.548216,0.006262,0.0786
108,221184,-0.140203,0.024285,0.549727,0.013774,0.2686
109,223232,-0.103331,0.026990,0.547554,0.018680,0.3380
110,225280,-0.061261,0.024998,0.551184,0.021297,0.3623
111,227328,-0.031735,0.033854,0.543226,0.015439,0.2928
112,229376,-0.015630,0.032975,0.548927,0.018675,0.3376
113,231424,0.772397,17.372807,0.523378,0.015032,0.1730
114,233472,-0.085702,0.056110,0.560062,0.002613,0.0238
115,235520,-0.074412,0.017987,0.547275,0.022281,0.3727
116,237568,-0.048597,0.014768,0.558631,0.023003,0.3950
117,239616,1.125295,28.907622,0.507254,0.023536,0.2270
118,241664,-0.133232,0.044173,0.565930,0.002224,0.0142
119,243712,-0.108636,0.015794,0.550195,0.020435,0.3534
120,245760,-0.121948,0.024175,0.567558,0.001278,0.0055
121,247808,-0.096985,0.017051,0.556226,0.003307,0.0111
122,249856,-0.063811,0.007569,0.559022,0.017959,0.3242
123,251904,-0.111872,0.031285,0.553642,0.008982,0.1383
124,253952,-0.062827,0.006901,0.564038,0.003819,0.0112
125,256000,-0.040589,0.004675,0.567651,0.014979,0.2719
126,258048,-0.080198,0.009818,0.568527,0.007159,0.1000
127,260096,1.543475,39.431754,0.549882,0.008037,0.1033
128,262144,-0.284361,0.113925,0.564909,0.006746,0.0876
129,264192,-0.313490,0.022390,0.545683,0.006171,0.0662
130,266240,-0.245583,0.009278,0.559291,0.005826,0.0380
131,268288,-0.177606,0.006558,0.561286,0.001615,0.0007
132,270336,0.631702,19.634363,0.535986,0.007054,0.0814
133,272384,-0.243797,0.032292,0.541243,0.004210,0.0411
134,274432,-0.204170,0.009903,0.554287,0.003806,0.0048
135,276480,-0.166008,0.005310,0.558267,0.002845,0.0162
136,278528,-0.146683,0.004654,0.549299,0.005527,0.0371
137,280576,-0.117998,0.003082,0.568474,0.003839,0.0268
138,282624,-0.114666,0.002876,0.568332,0.000188,0.0000
139,284672,0.704927,19.458501,0.531367,0.010936,0.1530
140,286720,-0.165249,0.023358,0.555709,0.004847,0.0430
141,288768,-0.153262,0.007918,0.545728,0.005824,0.0433
142,290816,-0.127033,0.007393,0.544035,0.004955,0.0257
143,292864,-0.097927,0.002162,0.555808,0.003791,0.0081
144,294912,-0.085169,0.002412,0.558136,0.000185,0.0000
145,296960,-0.076337,0.002186,0.555385,0.004800,0.0216
146,299008,1.493317,38.255289,0.529635,0.014141,0.1616
147,301056,-0.278189,0.031073,0.532169,0.005387,0.0648
148,303104,-0.232063,0.016363,0.528529,0.002153,0.0039
149,305152,-0.192029,0.008555,0.536040,0.000377,0.0010
150,307200,-0.157571,0.003122,0.536504,0.002344,0.0021
151,309248,-0.134272,0.002200,0.546391,0.003181,0.0047
152,311296,-0.112223,0.003315,0.533061,0.002775,0.0046
153,313344,-0.094566,0.003781,0.543421,0.003541,0.0164
