update,step,policy_loss,value_loss,entropy,approx_kl,clip_fraction
1,2048,-0.013311,44.824182,0.686338,0.006928,0.1083
2,4096,-0.005318,53.442949,0.671135,0.003110,0.0188
3,6144,-0.015326,37.217953,0.657763,0.027010,0.3318
4,8192,-0.076440,20.411589,0.561070,0.210376,0.6278
5,10240,-0.149484,3.930396,0.469556,0.677245,0.6915
6,12288,-0.075524,9.187984,0.471843,0.384644,0.4986
7,14336,-0.015846,26.129379,0.618408,0.034893,0.4490
8,16384,-0.089638,20.882783,0.516520,0.271325,0.7402
9,18432,-0.075262,20.682719,0.519967,0.318549,0.5693
10,20480,-0.004928,43.405506,0.618001,0.013813,0.1637
11,22528,-0.013562,35.896408,0.606952,0.054881,0.5067
12,24576,-0.073669,28.040514,0.506356,0.223595,0.6011
13,26624,-0.033965,34.278746,0.555025,0.077252,0.4618
14,28672,-0.043620,34.254079,0.478707,0.189214,0.5799
15,30720,-0.061201,21.891560,0.431666,0.222312,0.5534
16,32768,0.008550,49.538645,0.599307,0.011204,0.0820
17,34816,0.008010,43.260208,0.624327,0.011263,0.1271
18,36864,-0.054034,36.016883,0.485089,0.173928,0.6267
19,38912,-0.057810,49.316219,0.426438,0.281756,0.5234
20,40960,-0.077008,40.237752,0.424373,0.243335,0.6491
21,43008,-0.082597,31.941128,0.403824,0.207881,0.5127
22,45056,-0.002264,38.308774,0.558191,0.017649,0.1106
23,47104,0.008120,46.050696,0.631077,0.014673,0.1198
24,49152,-0.014143,51.544271,0.611708,0.020276,0.2220
25,51200,-0.005392,48.174650,0.597583,0.021294,0.2753
26,53248,-0.044876,67.700273,0.507043,0.141624,0.4853
27,55296,-0.085289,51.872202,0.422463,0.267260,0.6701
28,57344,-0.092723,69.724313,0.337732,0.304308,0.4625
29,59392,0.011919,50.682693,0.542701,0.057883,0.3917
30,61440,-0.059994,49.115884,0.457431,0.150342,0.4801
31,63488,-0.074353,56.285166,0.406532,0.216218,0.4769
32,65536,-0.014305,36.906881,0.541289,0.078116,0.4241
33,67584,-0.023723,54.107465,0.540190,0.036782,0.2430
34,69632,-0.051762,60.968716,0.501269,0.146588,0.5461
35,71680,-0.088668,90.526459,0.401646,0.280728,0.4418
36,73728,0.001485,27.125348,0.588990,0.011379,0.0854
37,75776,0.006952,25.760816,0.591851,0.025056,0.3031
38,77824,-0.056775,105.348782,0.474052,0.166851,0.4500
39,79872,-0.041696,39.000400,0.489565,0.130614,0.5231
40,81920,-0.069888,90.417384,0.352436,0.241798,0.4282
41,83968,0.005154,21.398611,0.525670,0.039890,0.2972
42,86016,0.003744,15.151827,0.569620,0.016470,0.1563
43,88064,-0.020019,63.080717,0.549636,0.033978,0.3548
44,90112,-0.067764,87.608144,0.456256,0.183538,0.5680
45,92160,-0.029158,26.281465,0.461515,0.168493,0.4276
46,94208,0.042247,15.004005,0.474420,0.105961,0.5140
47,96256,-0.105153,150.564061,0.400682,0.272069,0.6842
48,98304,-0.065865,40.397306,0.429665,0.229522,0.6633
49,100352,0.026437,10.936890,0.525306,0.037635,0.3557
50,102400,-0.031514,47.940848,0.478711,0.172835,0.7017
51,104448,-0.066040,162.615065,0.342245,0.395074,0.3884
52,106496,0.012585,12.021897,0.561122,0.024681,0.2278
53,108544,0.011227,14.879306,0.565722,0.031746,0.2659
54,110592,-0.055382,60.247066,0.494767,0.124296,0.4461
55,112640,-0.054023,265.295853,0.391221,0.239324,0.3657
56,114688,0.007048,11.041709,0.513053,0.023522,0.2005
57,116736,0.004016,17.679453,0.553237,0.071632,0.5259
58,118784,-0.068236,57.822666,0.472875,0.151530,0.5214
59,120832,-0.028842,28.495313,0.477873,0.111554,0.4373
60,122880,-0.011592,9.398107,0.521995,0.125974,0.4185
61,124928,-0.019163,68.681179,0.462933,0.088397,0.3193
62,126976,0.007866,7.516293,0.533293,0.057289,0.4147
63,129024,-0.006686,26.758462,0.560676,0.050482,0.3476
64,131072,-0.049946,438.066723,0.397784,0.299406,0.3319
65,133120,-0.004675,14.274159,0.510938,0.028571,0.1962
66,135168,-0.036119,50.046793,0.484869,0.065715,0.3387
