update,step,policy_loss,value_loss,entropy,approx_kl,clip_fraction
1,2048,-0.008795,48.963336,0.691660,0.001481,0.0022
2,4096,-0.003442,55.111818,0.687034,0.000465,0.0000
3,6144,-0.003772,57.770575,0.680702,0.000355,0.0000
4,8192,-0.002836,52.033315,0.675447,0.000197,0.0000
5,10240,-0.001061,45.229553,0.670602,0.000062,0.0000
6,12288,-0.002194,51.876883,0.671266,0.000794,0.0000
7,14336,0.001476,41.905884,0.672246,0.000205,0.0000
8,16384,-0.004728,42.516828,0.673136,0.005063,0.0266
9,18432,-0.003203,31.102220,0.674445,0.004575,0.0363
10,20480,-0.007452,32.077915,0.671618,0.009186,0.0839
11,22528,0.000108,30.250557,0.681036,0.003479,0.0116
12,24576,-0.007076,33.331950,0.678683,0.009765,0.0924
13,26624,-0.000561,29.270747,0.682449,0.005567,0.0240
14,28672,-0.004841,29.209123,0.676498,0.003644,0.0186
15,30720,-0.004590,30.013664,0.651415,0.010112,0.0984
16,32768,-0.000448,37.192879,0.665517,0.005689,0.0266
17,34816,-0.003225,34.360035,0.651431,0.005991,0.0350
18,36864,-0.002713,36.460750,0.654534,0.005162,0.0250
19,38912,-0.002017,43.257534,0.653768,0.005416,0.0232
20,40960,-0.008856,38.414257,0.655529,0.011623,0.1664
21,43008,-0.006381,39.804500,0.633829,0.008496,0.0692
22,45056,-0.002047,40.413283,0.640806,0.001165,0.0000
23,47104,-0.004193,37.266349,0.629443,0.007051,0.0575
24,49152,-0.001493,39.869419,0.629315,0.002349,0.0035
25,51200,-0.008092,35.604506,0.616748,0.007945,0.0818
26,53248,0.001342,38.227310,0.624923,0.000476,0.0017
27,55296,0.002192,46.878858,0.639782,0.001966,0.0111
28,57344,-0.008562,43.474940,0.621861,0.010684,0.1149
29,59392,0.000300,47.441043,0.628179,0.000724,0.0046
30,61440,0.004158,51.064092,0.633037,0.003449,0.0255
31,63488,-0.006503,49.264214,0.620539,0.004904,0.0303
32,65536,-0.003624,51.113597,0.627420,0.001721,0.0033
33,67584,0.000752,52.456806,0.624648,0.000444,0.0017
34,69632,-0.004280,51.273942,0.617064,0.002650,0.0105
35,71680,-0.003778,56.956749,0.620676,0.004516,0.0287
36,73728,-0.002447,52.304838,0.622966,0.005692,0.0378
37,75776,-0.007078,58.322179,0.629473,0.008614,0.0922
38,77824,-0.003219,56.868951,0.618599,0.005938,0.0372
39,79872,-0.005635,59.140582,0.610856,0.007491,0.0681
40,81920,-0.001620,59.524248,0.621436,0.007796,0.0621
41,83968,-0.005211,64.157502,0.621542,0.006683,0.0625
42,86016,0.000245,61.092896,0.614886,0.000389,0.0016
43,88064,0.003056,61.028881,0.626886,0.002514,0.0188
44,90112,-0.006161,82.123953,0.605359,0.014036,0.1520
45,92160,-0.004086,58.924910,0.610225,0.003343,0.0077
46,94208,-0.000469,61.207426,0.617615,0.004558,0.0547
47,96256,-0.004052,66.664571,0.615466,0.006093,0.0430
48,98304,-0.006059,62.886593,0.608887,0.008834,0.0847
49,100352,-0.007065,63.177165,0.596416,0.009310,0.0822
50,102400,-0.004783,64.298624,0.603010,0.009089,0.1222
51,104448,0.002563,55.792979,0.609343,0.000677,0.0033
52,106496,-0.003789,69.645626,0.603601,0.002611,0.0186
53,108544,-0.000282,48.031841,0.616299,0.001579,0.0057
54,110592,0.001792,49.836489,0.617836,0.004619,0.0315
55,112640,-0.004277,77.155813,0.595916,0.011105,0.1232
56,114688,-0.004138,47.795668,0.603574,0.001021,0.0052
57,116736,-0.007020,64.805170,0.595232,0.009473,0.0892
58,118784,-0.003964,59.587026,0.596545,0.008665,0.1163
59,120832,0.001749,53.747720,0.598060,0.007044,0.0625
60,122880,-0.008314,63.357975,0.579854,0.010214,0.1497
61,124928,0.002429,46.879254,0.606450,0.000342,0.0004
62,126976,-0.006296,68.332147,0.591245,0.004169,0.0308
63,129024,-0.003803,42.382619,0.601485,0.006154,0.0457
64,131072,-0.010124,64.503266,0.579915,0.012745,0.1787
65,133120,0.001499,53.468426,0.590498,0.001598,0.0109
66,135168,0.002276,43.378351,0.589173,0.002317,0.0194
67,137216,-0.001944,90.589756,0.598695,0.004119,0.0317
68,139264,-0.003547,56.448893,0.590795,0.002274,0.0138
69,141312,0.002219,42.523977,0.610080,0.001878,0.0123
70,143360,-0.001742,59.043590,0.590326,0.007066,0.0670
71,145408,-0.009794,49.839695,0.582180,0.014222,0.1484
72,147456,-0.008533,56.779622,0.558488,0.009031,0.1296
73,149504,0.003188,32.453346,0.575738,0.001128,0.0090
74,151552,0.002807,46.655183,0.579402,0.003407,0.0284
75,153600,-0.004987,63.617669,0.589842,0.005541,0.0336
76,155648,-0.006147,64.693671,0.565876,0.008790,0.0778
77,157696,-0.004904,36.161638,0.587223,0.008474,0.1305
78,159744,-0.006801,66.819779,0.569289,0.007575,0.0793
79,161792,0.000670,45.753643,0.575407,0.001249,0.0127
80,163840,0.003423,42.593843,0.580573,0.003871,0.0284
81,165888,-0.005510,62.774550,0.556754,0.008364,0.0897
82,167936,-0.002714,43.302034,0.563968,0.002731,0.0240
83,169984,-0.004131,42.872036,0.584799,0.007364,0.0645
84,172032,0.000534,40.631703,0.582502,0.006725,0.0730
85,174080,-0.004046,56.262497,0.579313,0.008000,0.0640
86,176128,-0.004547,59.398231,0.569978,0.010658,0.1212
87,178176,-0.009612,55.421300,0.569760,0.010076,0.1038
88,180224,0.000356,28.443717,0.569735,0.002084,0.0048
89,182272,-0.003575,31.828804,0.589808,0.007356,0.1132
90,184320,-0.005809,91.592322,0.554980,0.015321,0.1755
91,186368,-0.003860,24.078828,0.582338,0.007420,0.1295
92,188416,-0.003505,52.349408,0.544273,0.012423,0.1686
93,190464,0.001513,28.876229,0.567496,0.000948,0.0078
94,192512,0.000958,40.252802,0.579061,0.005857,0.0563
95,194560,-0.005345,76.837036,0.547340,0.009258,0.1042
96,196608,-0.000658,29.044860,0.564945,0.002507,0.0243
97,198656,0.001784,40.761484,0.569116,0.005029,0.0399
98,200704,-0.001677,55.981851,0.559554,0.016617,0.1598
99,202752,0.002401,29.734659,0.558572,0.001625,0.0121
100,204800,0.001115,51.271064,0.569651,0.000755,0.0040
101,206848,0.000413,46.214409,0.564451,0.000513,0.0024
102,208896,-0.001543,63.884807,0.564638,0.011722,0.1122
103,210944,-0.002717,64.191984,0.580990,0.009831,0.0918
104,212992,-0.002089,59.010464,0.546107,0.008125,0.0974
105,215040,0.002564,40.111138,0.573946,0.003203,0.0184
106,217088,-0.002686,76.266337,0.556372,0.002873,0.0261
107,219136,-0.002041,49.757877,0.544254,0.007675,0.0875
108,221184,-0.002844,51.461135,0.591077,0.008053,0.1060
109,223232,-0.006735,88.222405,0.548026,0.009395,0.1434
110,225280,-0.002273,63.704347,0.558623,0.002443,0.0115
