update,step,policy_loss,value_loss,entropy,approx_kl,clip_fraction
1,2048,-0.015277,47.206182,0.687835,0.005384,0.0701
2,4096,-0.003872,44.590111,0.681821,0.001481,0.0022
3,6144,-0.001262,32.704374,0.678456,0.003179,0.0174
4,8192,-0.008990,23.362977,0.672361,0.010840,0.0960
5,10240,-0.000322,27.070783,0.677792,0.005429,0.0384
6,12288,-0.010437,24.249795,0.664707,0.012525,0.1245
7,14336,0.001628,34.648921,0.680061,0.004938,0.0268
8,16384,-0.006337,27.318797,0.645140,0.006545,0.0700
9,18432,-0.005366,29.521051,0.638936,0.001542,0.0139
10,20480,0.002292,30.332988,0.636611,0.003840,0.0238
11,22528,-0.008143,30.882366,0.619991,0.001997,0.0189
12,24576,0.002236,41.562779,0.625340,0.003384,0.0294
13,26624,-0.004036,40.506696,0.619215,0.007039,0.0521
14,28672,-0.000516,50.025438,0.631881,0.002328,0.0221
15,30720,-0.003247,52.015545,0.617891,0.004618,0.0407
16,32768,0.007875,52.650720,0.631906,0.005120,0.0524
17,34816,-0.002911,66.696644,0.604920,0.014677,0.1509
18,36864,0.006748,53.139773,0.619895,0.010361,0.1061
19,38912,0.001382,67.832180,0.597276,0.020576,0.2459
20,40960,0.009044,45.048517,0.619589,0.006206,0.0843
21,43008,0.007686,58.227510,0.612471,0.018315,0.1305
22,45056,0.007548,64.425631,0.614649,0.012518,0.1295
23,47104,-0.008768,58.260392,0.592428,0.008567,0.1000
24,49152,0.010544,48.469970,0.608230,0.014287,0.1245
25,51200,0.004566,59.926144,0.614812,0.009252,0.0826
26,53248,0.000545,61.853542,0.592389,0.008097,0.0963
27,55296,0.004234,44.907861,0.608418,0.008819,0.0982
28,57344,0.001758,85.372098,0.584231,0.032964,0.1501
29,59392,0.014127,35.955667,0.620346,0.007416,0.0641
30,61440,-0.004778,48.921955,0.579946,0.005149,0.0531
31,63488,0.010452,47.479120,0.598958,0.005813,0.0613
32,65536,-0.004055,73.160294,0.574571,0.011734,0.0856
33,67584,0.014350,29.637049,0.616420,0.007097,0.0653
34,69632,-0.004376,116.728954,0.542095,0.026193,0.1660
35,71680,0.008680,27.492433,0.594683,0.005162,0.0382
36,73728,0.002587,52.832699,0.598086,0.011670,0.1175
37,75776,-0.001647,49.986563,0.599671,0.003833,0.0285
38,77824,0.004770,64.341884,0.529185,0.028885,0.3000
39,79872,0.009310,17.511343,0.564167,0.009756,0.1006
40,81920,0.000626,118.024099,0.562936,0.019420,0.1095
41,83968,0.006759,32.403703,0.610515,0.011747,0.1954
42,86016,0.000438,88.996488,0.515495,0.027630,0.1935
43,88064,0.011753,22.456020,0.552548,0.012198,0.1214
44,90112,-0.007561,76.216061,0.545823,0.013513,0.1238
45,92160,0.009497,25.932790,0.579230,0.006922,0.0660
46,94208,0.001288,69.826587,0.550247,0.013590,0.1471
47,96256,0.000606,22.609216,0.557196,0.005750,0.0631
48,98304,0.001480,57.952889,0.583226,0.008296,0.0746
49,100352,0.003753,98.306119,0.546621,0.029861,0.2235
50,102400,0.024206,24.274492,0.615589,0.020881,0.2122
51,104448,0.011499,64.439895,0.574570,0.038176,0.1726
52,106496,0.019131,19.857160,0.601104,0.018353,0.2189
53,108544,0.005586,68.468313,0.543085,0.026224,0.1835
54,110592,0.008239,12.191282,0.593433,0.014585,0.2418
55,112640,-0.002426,15.654162,0.591730,0.010468,0.1072
56,114688,-0.002875,65.956801,0.566974,0.012432,0.1008
57,116736,0.011384,19.235074,0.606612,0.012312,0.1247
58,118784,-0.002069,50.384922,0.544387,0.022233,0.1665
59,120832,0.013891,6.846388,0.610506,0.013416,0.1381
60,122880,-0.003224,41.965761,0.585935,0.008629,0.1008
61,124928,0.004781,15.669794,0.609144,0.018540,0.3231
62,126976,0.000979,99.416952,0.546515,0.040949,0.1619
63,129024,0.011474,27.269102,0.577872,0.018267,0.1708
64,131072,0.012672,29.567947,0.607270,0.013659,0.1164
65,133120,-0.003383,23.718826,0.575867,0.005917,0.0717
66,135168,-0.000398,42.999988,0.595472,0.004425,0.0386
67,137216,0.005809,24.096680,0.588235,0.011332,0.1653
68,139264,-0.004251,55.489107,0.550077,0.008406,0.0688
69,141312,0.020361,10.027607,0.616584,0.011777,0.0940
70,143360,0.015783,87.082181,0.571593,0.035729,0.1972
71,145408,0.014227,7.556151,0.616069,0.030269,0.3817
72,147456,0.023365,391.013226,0.472579,0.118670,0.2802
73,149504,0.014105,53.048905,0.589375,0.028172,0.2620
74,151552,0.019740,23.152369,0.612078,0.017658,0.1612
75,153600,0.005077,52.910888,0.566986,0.022505,0.1270
76,155648,0.007557,34.282731,0.582337,0.023800,0.1695
77,157696,0.008364,29.238109,0.620352,0.006310,0.0559
78,159744,0.000309,116.982645,0.561797,0.024076,0.1218
79,161792,0.017609,18.953666,0.593042,0.014339,0.1242
80,163840,0.000439,47.305796,0.566618,0.025258,0.2010
81,165888,0.001637,25.258237,0.599815,0.012527,0.1519
82,167936,0.013760,39.712971,0.595190,0.021600,0.2085
83,169984,-0.002120,18.494535,0.585906,0.019405,0.2666
84,172032,0.023393,86.430307,0.555429,0.070299,0.2972
85,174080,0.027626,17.600008,0.593862,0.042919,0.2337
86,176128,0.005726,38.431653,0.599921,0.006970,0.0540
87,178176,0.013371,99.630324,0.554518,0.043074,0.2229
88,180224,0.001380,6.346919,0.599558,0.023033,0.3218
89,182272,-0.005108,59.337969,0.540089,0.020754,0.1444
90,184320,0.004608,34.488102,0.570426,0.018079,0.1710
91,186368,0.011325,13.299302,0.609152,0.014082,0.2112
92,188416,0.005084,51.531986,0.566486,0.010109,0.1208
93,190464,-0.007599,41.622100,0.563384,0.016727,0.1908
