stage,variant,description,n_seeds,final_eval_return_mean,final_eval_return_std,final_train_return_mean,final_train_return_std,AULC_1M,AULC_200k,t_475_mean,t_475_std,solve_rate,post_solve_min_return
ablations,baseline,Reference PPO configuration,3,476.24666666666667,33.592286151568935,458.7966666666666,50.018850002329685,0.7301762730666668,0.378258944,264192.0,61394.472020424335,1.0,152.89999999999998
ablations,no_clip,Disable PPO clipping,3,426.0133333333333,60.03646132883657,306.34,155.04035668173626,0.7058598911999999,0.2677203626666667,264874.6666666667,75828.25825655118,1.0,13.5
ablations,lambda0,Disable GAE; one-step TD advantages,3,479.40333333333336,29.12808533967783,462.24,41.175682953251254,0.7352181077333334,0.3888344746666667,277845.3333333333,41982.612443195525,1.0,68.16666666666667
ablations,no_adv_norm,Disable per-rollout advantage normalization,3,500.0,0.0,493.2033333333334,2.8728189794849315,0.9015006890666667,0.492741632,204117.33333333334,61082.45595004255,1.0,493.0333333333333
ablations,single_epoch,Single update epoch per rollout,3,458.7166666666667,58.38344989996926,195.31666666666663,11.248423099360298,0.5638208746666666,0.1925710506666667,744106.6666666666,95069.7590520888,1.0,335.8833333333334
